C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
C024,R214,00-00-02,77 ST,R,BMT,07/13/2019,08:00:00,REGULAR,6032359,4071198
R247,R178,01-03-02,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,1804819,15438853
R247,R178,01-00-00,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,2452289,10683941
R247,R178,01-00-03,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,759572,2027069
R247,R178,01-03-00,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,537360,2397339
R247,R178,01-00-01,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,7264142,26258738
R247,R178,01-03-01,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,881986,3546778
R247,R178,01-00-02,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,1003910,2028120
R248,R178,00-00-04,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,17623086,4576714
R248,R178,00-00-00,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,3192023,1598265
R248,R178,00-00-06,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,21756427,5402493
R248,R178,00-00-05,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,14939438,5707012
R248,R178,00-00-03,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,17006417,2359945
R248,R178,00-00-02,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,141036394,17840549
R248,R178,00-00-07,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,11507774,1743019
R248,R178,00-00-01,77 ST,6,IRT,07/13/2019,09:00:00,REGULAR,17591697,3125810
C024,R214,00-00-00,77 ST,R,BMT,07/13/2019,12:00:00,REGULAR,8537061,1942534
C024,R214,00-00-02,77 ST,R,BMT,07/13/2019,12:00:00,REGULAR,6032485,4071230
C024,R214,00-00-03,77 ST,R,BMT,07/13/2019,12:00:00,REGULAR,9763040,9185729
C024,R214,00-00-01,77 ST,R,BMT,07/13/2019,12:00:00,REGULAR,6914074,2729114
R247,R178,01-00-01,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,7264280,26259125
R247,R178,01-00-00,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,2452422,10684520
R247,R178,01-00-02,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,1003996,2028351
R247,R178,01-00-03,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,759633,2027269
R247,R178,01-03-02,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,1804889,15439522
R247,R178,01-03-00,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,537434,2397677
R247,R178,01-03-01,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,882098,3547144
R248,R178,00-00-04,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,17623086,4576714
R248,R178,00-00-03,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,17006417,2359945
R248,R178,00-00-01,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,17591697,3125810
R248,R178,00-00-02,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,141036394,17840549
R248,R178,00-00-00,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,3192023,1598265
R248,R178,00-00-07,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,11507774,1743019
R248,R178,00-00-06,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,21756427,5402493
R248,R178,00-00-05,77 ST,6,IRT,07/13/2019,13:00:00,REGULAR,14939438,5707012
C024,R214,00-00-03,77 ST,R,BMT,07/13/2019,16:00:00,REGULAR,9763263,9185841
C024,R214,00-00-00,77 ST,R,BMT,07/13/2019,16:00:00,REGULAR,8537353,1942585
C024,R214,00-00-01,77 ST,R,BMT,07/13/2019,16:00:00,REGULAR,6914233,2729150
C024,R214,00-00-02,77 ST,R,BMT,07/13/2019,16:00:00,REGULAR,6032615,4071291
R247,R178,01-03-00,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,537619,2397985
R247,R178,01-00-00,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,2452682,10685172
R247,R178,01-00-03,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,759832,2027423
R247,R178,01-03-01,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,882279,3547540
R247,R178,01-03-02,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,1805073,15440158
R247,R178,01-00-01,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,7264593,26259542
R247,R178,01-00-02,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,1004244,2028608
R248,R178,00-00-00,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,3192023,1598265
R248,R178,00-00-01,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,17591697,3125810
R248,R178,00-00-02,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,141036394,17840549
R248,R178,00-00-03,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,17006417,2359945
R248,R178,00-00-07,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,11507774,1743019
R248,R178,00-00-04,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,17623086,4576714
R248,R178,00-00-05,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,14939438,5707012
R248,R178,00-00-06,77 ST,6,IRT,07/13/2019,17:00:00,REGULAR,21756427,5402493
C024,R214,00-00-02,77 ST,R,BMT,07/13/2019,20:00:00,REGULAR,6032725,4071366
C024,R214,00-00-00,77 ST,R,BMT,07/13/2019,20:00:00,REGULAR,8537557,1942634
C024,R214,00-00-03,77 ST,R,BMT,07/13/2019,20:00:00,REGULAR,9763463,9185986
C024,R214,00-00-01,77 ST,R,BMT,07/13/2019,20:00:00,REGULAR,6914351,2729206
R247,R178,01-03-02,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,1805265,15440591
R247,R178,01-00-03,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,759978,2027528
R247,R178,01-03-01,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,882452,3547796
R247,R178,01-00-02,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,1004469,2028730
R247,R178,01-00-01,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,7264824,26259785
R247,R178,01-03-00,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,537779,2398189
R247,R178,01-00-00,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,2452938,10685639
R248,R178,00-00-01,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,17591697,3125810
R248,R178,00-00-00,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,3192023,1598268
R248,R178,00-00-02,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,141036394,17840549
R248,R178,00-00-03,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,17006417,2359945
R248,R178,00-00-04,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,17623086,4576714
R248,R178,00-00-05,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,14939438,5707012
R248,R178,00-00-06,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,21756427,5402493
R248,R178,00-00-07,77 ST,6,IRT,07/13/2019,21:00:00,REGULAR,11507774,1743019
C024,R214,00-00-03,77 ST,R,BMT,07/12/2019,00:00:00,REGULAR,9761021,9184665
C024,R214,00-00-01,77 ST,R,BMT,07/12/2019,00:00:00,REGULAR,6912857,2728746
C024,R214,00-00-00,77 ST,R,BMT,07/12/2019,00:00:00,REGULAR,8534705,1942155
C024,R214,00-00-02,77 ST,R,BMT,07/12/2019,00:00:00,REGULAR,6031467,4070722
R247,R178,01-00-02,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,1003069,2026443
R247,R178,01-00-00,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,2451194,10679730
R247,R178,01-03-02,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,1804143,15434045
R247,R178,01-03-01,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,881309,3544157
R247,R178,01-03-00,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,536840,2394976
R247,R178,01-00-01,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,7263053,26256124
R247,R178,01-00-03,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,758955,2025667
R248,R178,00-00-03,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,17004032,2359481
R248,R178,00-00-06,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,21753770,5401499
R248,R178,00-00-01,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,17588933,3125099
R248,R178,00-00-02,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,141033542,17840025
R248,R178,00-00-04,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,17621334,4576313
R248,R178,00-00-00,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,3189698,1597054
R248,R178,00-00-07,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,11504797,1742346
R248,R178,00-00-05,77 ST,6,IRT,07/12/2019,01:00:00,REGULAR,14937586,5706003
C024,R214,00-00-03,77 ST,R,BMT,07/12/2019,04:00:00,REGULAR,9761037,9184693
C024,R214,00-00-02,77 ST,R,BMT,07/12/2019,04:00:00,REGULAR,6031471,4070731
C024,R214,00-00-01,77 ST,R,BMT,07/12/2019,04:00:00,REGULAR,6912863,2728757
C024,R214,00-00-00,77 ST,R,BMT,07/12/2019,04:00:00,REGULAR,8534722,1942162
R247,R178,01-03-02,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,1804149,15434072
R247,R178,01-03-01,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,881317,3544172
R247,R178,01-00-00,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,2451208,10679752
R247,R178,01-00-03,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,758958,2025672
R247,R178,01-03-00,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,536843,2394983
R247,R178,01-00-02,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,1003078,2026448
R247,R178,01-00-01,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,7263067,26256137
R248,R178,00-00-04,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,17621337,4576313
R248,R178,00-00-07,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,11504808,1742357
R248,R178,00-00-03,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,17004033,2359486
R248,R178,00-00-02,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,141033546,17840036
R248,R178,00-00-00,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,3189706,1597065
R248,R178,00-00-01,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,17588939,3125109
R248,R178,00-00-06,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,21753774,5401510
R248,R178,00-00-05,77 ST,6,IRT,07/12/2019,05:00:00,REGULAR,14937587,5706009
C024,R214,00-00-00,77 ST,R,BMT,07/12/2019,08:00:00,REGULAR,8535271,1942173
C024,R214,00-00-01,77 ST,R,BMT,07/12/2019,08:00:00,REGULAR,6913117,2728771
C024,R214,00-00-03,77 ST,R,BMT,07/12/2019,08:00:00,REGULAR,9761424,9184737
C024,R214,00-00-02,77 ST,R,BMT,07/12/2019,08:00:00,REGULAR,6031677,4070748
R247,R178,01-03-01,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,881370,3544735
R247,R178,01-00-02,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,1003149,2026819
R247,R178,01-03-00,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,536876,2395501
R247,R178,01-00-01,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,7263166,26256662
R247,R178,01-00-00,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,2451306,10680568
R247,R178,01-03-02,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,1804199,15434931
R247,R178,01-00-03,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,758995,2026016
R248,R178,00-00-02,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,141034017,17840229
R248,R178,00-00-07,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,11505309,1742649
R248,R178,00-00-00,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,3190083,1597536
R248,R178,00-00-06,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,21754118,5401874
R248,R178,00-00-01,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,17589455,3125382
R248,R178,00-00-05,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,14937808,5706347
R248,R178,00-00-04,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,17621588,4576469
R248,R178,00-00-03,77 ST,6,IRT,07/12/2019,09:00:00,REGULAR,17004362,2359671
C024,R214,00-00-03,77 ST,R,BMT,07/12/2019,12:00:00,REGULAR,9761994,9184841
C024,R214,00-00-01,77 ST,R,BMT,07/12/2019,12:00:00,REGULAR,6913492,2728815
C024,R214,00-00-02,77 ST,R,BMT,07/12/2019,12:00:00,REGULAR,6031974,4070809
C024,R214,00-00-00,77 ST,R,BMT,07/12/2019,12:00:00,REGULAR,8535933,1942221
R247,R178,01-00-01,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,7263284,26257292
R247,R178,01-03-01,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,881459,3545406
R247,R178,01-03-00,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,536937,2396105
R247,R178,01-00-00,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,2451410,10681553
R247,R178,01-00-02,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,1003228,2027278
R247,R178,01-03-02,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,1804276,15436225
R247,R178,01-00-03,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,759086,2026384
R248,R178,00-00-04,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,17621916,4576588
R248,R178,00-00-00,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,3190521,1597838
R248,R178,00-00-02,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,141034640,17840388
R248,R178,00-00-05,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,14938150,5706651
R248,R178,00-00-07,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,11505971,1742808
R248,R178,00-00-01,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,17590006,3125550
R248,R178,00-00-06,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,21754659,5402110
R248,R178,00-00-03,77 ST,6,IRT,07/12/2019,13:00:00,REGULAR,17004875,2359797
C024,R214,00-00-02,77 ST,R,BMT,07/12/2019,16:00:00,REGULAR,6032114,4070906
C024,R214,00-00-01,77 ST,R,BMT,07/12/2019,16:00:00,REGULAR,6913635,2728884
C024,R214,00-00-03,77 ST,R,BMT,07/12/2019,16:00:00,REGULAR,9762264,9185008
C024,R214,00-00-00,77 ST,R,BMT,07/12/2019,16:00:00,REGULAR,8536242,1942284
R247,R178,01-00-02,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,1003526,2027659
R247,R178,01-00-01,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,7263641,26257926
R247,R178,01-03-00,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,537128,2396654
R247,R178,01-00-00,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,2451750,10682638
R247,R178,01-00-03,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,759305,2026686
R247,R178,01-03-01,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,881674,3545993
R247,R178,01-03-02,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,1804528,15437344
R248,R178,00-00-07,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,11506938,1742930
R248,R178,00-00-00,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,3191283,1598091
R248,R178,00-00-04,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,17622574,4576667
R248,R178,00-00-01,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,17590842,3125706
R248,R178,00-00-02,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,141035577,17840490
R248,R178,00-00-03,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,17005677,2359885
R248,R178,00-00-06,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,21755533,5402363
R248,R178,00-00-05,77 ST,6,IRT,07/12/2019,17:00:00,REGULAR,14938815,5706847
C024,R214,00-00-01,77 ST,R,BMT,07/12/2019,20:00:00,REGULAR,6913777,2729034
C024,R214,00-00-02,77 ST,R,BMT,07/12/2019,20:00:00,REGULAR,6032236,4071097
C024,R214,00-00-03,77 ST,R,BMT,07/12/2019,20:00:00,REGULAR,9762539,9185366
C024,R214,00-00-00,77 ST,R,BMT,07/12/2019,20:00:00,REGULAR,8536526,1942415
R247,R178,01-03-01,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,881841,3546513
R247,R178,01-03-02,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,1804696,15438231
R247,R178,01-00-03,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,759459,2026929
R247,R178,01-00-02,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,1003754,2027965
R247,R178,01-00-01,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,7263927,26258444
R247,R178,01-00-00,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,2452060,10683468
R247,R178,01-03-00,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,537264,2397109
R248,R178,00-00-07,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,11507714,1743015
R248,R178,00-00-05,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,14939372,5707003
R248,R178,00-00-02,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,141036345,17840543
R248,R178,00-00-01,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,17591618,3125802
R248,R178,00-00-00,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,3191972,1598249
R248,R178,00-00-04,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,17623053,4576711
R248,R178,00-00-06,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,21756335,5402481
R248,R178,00-00-03,77 ST,6,IRT,07/12/2019,21:00:00,REGULAR,17006348,2359940
C024,R214,00-00-02,77 ST,R,BMT,07/11/2019,00:00:00,REGULAR,6030549,4070266
C024,R214,00-00-01,77 ST,R,BMT,07/11/2019,00:00:00,REGULAR,6911734,2728383
C024,R214,00-00-00,77 ST,R,BMT,07/11/2019,00:00:00,REGULAR,8532720,1941766
C024,R214,00-00-03,77 ST,R,BMT,07/11/2019,00:00:00,REGULAR,9759408,9183689
R247,R178,01-00-03,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,758361,2024218
R247,R178,01-00-01,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,7262114,26253494
R247,R178,01-03-02,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,1803462,15429325
R247,R178,01-00-02,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,1002207,2024677
R247,R178,01-00-00,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,2450211,10675584
R247,R178,01-03-00,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,536320,2392678
R247,R178,01-03-01,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,880676,3541492
R248,R178,00-00-00,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,3187102,1595862
R248,R178,00-00-06,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,21750986,5400473
R248,R178,00-00-01,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,17585880,3124345
R248,R178,00-00-05,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,14935645,5704891
R248,R178,00-00-03,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,17001541,2359026
R248,R178,00-00-04,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,17619511,4575966
R248,R178,00-00-02,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,141030590,17839494
R248,R178,00-00-07,77 ST,6,IRT,07/11/2019,01:00:00,REGULAR,11501538,1741718
C024,R214,00-00-03,77 ST,R,BMT,07/11/2019,04:00:00,REGULAR,9759417,9183728
C024,R214,00-00-02,77 ST,R,BMT,07/11/2019,04:00:00,REGULAR,6030558,4070281
C024,R214,00-00-01,77 ST,R,BMT,07/11/2019,04:00:00,REGULAR,6911745,2728391
C024,R214,00-00-00,77 ST,R,BMT,07/11/2019,04:00:00,REGULAR,8532735,1941773
R247,R178,01-03-00,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,536321,2392684
R247,R178,01-00-00,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,2450227,10675603
R247,R178,01-03-02,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,1803467,15429368
R247,R178,01-00-02,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,1002213,2024680
R247,R178,01-00-01,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,7262121,26253508
R247,R178,01-03-01,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,880677,3541498
R247,R178,01-00-03,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,758362,2024219
R248,R178,00-00-06,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,21750990,5400480
R248,R178,00-00-04,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,17619513,4575966
R248,R178,00-00-05,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,14935647,5704898
R248,R178,00-00-00,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,3187112,1595875
R248,R178,00-00-03,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,17001543,2359032
R248,R178,00-00-07,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,11501545,1741726
R248,R178,00-00-02,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,141030596,17839500
R248,R178,00-00-01,77 ST,6,IRT,07/11/2019,05:00:00,REGULAR,17585885,3124350
C024,R214,00-00-03,77 ST,R,BMT,07/11/2019,08:00:00,REGULAR,9759862,9183780
C024,R214,00-00-02,77 ST,R,BMT,07/11/2019,08:00:00,REGULAR,6030817,4070306
C024,R214,00-00-01,77 ST,R,BMT,07/11/2019,08:00:00,REGULAR,6912062,2728406
C024,R214,00-00-00,77 ST,R,BMT,07/11/2019,08:00:00,REGULAR,8533308,1941786
R247,R178,01-03-01,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,880742,3542082
R247,R178,01-00-01,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,7262213,26254088
R247,R178,01-03-02,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,1803533,15430277
R247,R178,01-00-03,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,758411,2024619
R247,R178,01-00-02,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,1002290,2025129
R247,R178,01-00-00,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,2450329,10676440
R247,R178,01-03-00,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,536360,2393249
R248,R178,00-00-00,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,3187565,1596348
R248,R178,00-00-06,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,21751415,5400845
R248,R178,00-00-05,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,14935897,5705327
R248,R178,00-00-04,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,17619812,4576103
R248,R178,00-00-02,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,141031151,17839702
R248,R178,00-00-03,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,17002006,2359220
R248,R178,00-00-07,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,11502164,1741970
R248,R178,00-00-01,77 ST,6,IRT,07/11/2019,09:00:00,REGULAR,17586472,3124607
C024,R214,00-00-02,77 ST,R,BMT,07/11/2019,12:00:00,REGULAR,6031174,4070365
C024,R214,00-00-01,77 ST,R,BMT,07/11/2019,12:00:00,REGULAR,6912508,2728447
C024,R214,00-00-00,77 ST,R,BMT,07/11/2019,12:00:00,REGULAR,8534031,1941827
C024,R214,00-00-03,77 ST,R,BMT,07/11/2019,12:00:00,REGULAR,9760439,9183915
R247,R178,01-00-03,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,758453,2024975
R247,R178,01-00-00,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,2450434,10677461
R247,R178,01-03-02,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,1803593,15431509
R247,R178,01-03-00,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,536407,2393784
R247,R178,01-00-01,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,7262337,26254683
R247,R178,01-03-01,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,880808,3542758
R247,R178,01-00-02,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,1002401,2025535
R248,R178,00-00-07,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,11502872,1742148
R248,R178,00-00-05,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,14936248,5705594
R248,R178,00-00-00,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,3188077,1596665
R248,R178,00-00-02,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,141031760,17839840
R248,R178,00-00-06,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,21751993,5401123
R248,R178,00-00-04,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,17620100,4576189
R248,R178,00-00-01,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,17587144,3124794
R248,R178,00-00-03,77 ST,6,IRT,07/11/2019,13:00:00,REGULAR,17002497,2359333
C024,R214,00-00-01,77 ST,R,BMT,07/11/2019,16:00:00,REGULAR,6912678,2728514
C024,R214,00-00-03,77 ST,R,BMT,07/11/2019,16:00:00,REGULAR,9760710,9184086
C024,R214,00-00-02,77 ST,R,BMT,07/11/2019,16:00:00,REGULAR,6031317,4070443
C024,R214,00-00-00,77 ST,R,BMT,07/11/2019,16:00:00,REGULAR,8534349,1941911
R247,R178,01-00-01,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,7262667,26255241
R247,R178,01-00-02,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,1002718,2025896
R247,R178,01-03-02,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,1803872,15432592
R247,R178,01-00-03,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,758696,2025231
R247,R178,01-03-00,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,536618,2394341
R247,R178,01-00-00,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,2450771,10678516
R247,R178,01-03-01,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,881042,3543425
R248,R178,00-00-03,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,17003324,2359415
R248,R178,00-00-02,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,141032693,17839942
R248,R178,00-00-04,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,17620746,4576276
R248,R178,00-00-06,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,21752911,5401351
R248,R178,00-00-07,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,11503834,1742262
R248,R178,00-00-01,77 ST,6,IRT,07/11/2019,17:00:00,REGULAR,17588072,3124998
