C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-02,77 ST,6,IRT,5/12/20,17:00:00,REGULAR,141624855,17968917
R248,R178,00-00-02,77 ST,6,IRT,5/12/20,21:00:00,REGULAR,141624915,17968933
R248,R178,00-00-02,77 ST,6,IRT,5/13/20,1:00:00,REGULAR,141624936,17968942
R248,R178,00-00-02,77 ST,6,IRT,5/13/20,5:00:00,REGULAR,141624936,17968942
R248,R178,00-00-02,77 ST,6,IRT,5/13/20,9:00:00,REGULAR,141624955,17969008
R248,R178,00-00-02,77 ST,6,IRT,5/13/20,13:00:00,REGULAR,141624986,17969053
R248,R178,00-00-02,77 ST,6,IRT,5/13/20,17:00:00,REGULAR,141625052,17969085
R248,R178,00-00-02,77 ST,6,IRT,5/13/20,21:00:00,REGULAR,141625104,17969094
R248,R178,00-00-02,77 ST,6,IRT,5/14/20,1:00:00,REGULAR,141625119,17969097
R248,R178,00-00-02,77 ST,6,IRT,5/14/20,5:00:00,REGULAR,141625119,17969097
R248,R178,00-00-02,77 ST,6,IRT,5/14/20,9:00:00,REGULAR,141625139,17969157
R248,R178,00-00-02,77 ST,6,IRT,5/14/20,13:00:00,REGULAR,141625164,17969186
R248,R178,00-00-02,77 ST,6,IRT,5/14/20,17:00:00,REGULAR,141625238,17969224
R248,R178,00-00-02,77 ST,6,IRT,5/14/20,21:00:00,REGULAR,141625288,17969240
R248,R178,00-00-02,77 ST,6,IRT,5/15/20,1:00:00,REGULAR,141625312,17969246
R248,R178,00-00-02,77 ST,6,IRT,5/15/20,5:00:00,REGULAR,141625312,17969247
R248,R178,00-00-02,77 ST,6,IRT,5/15/20,9:00:00,REGULAR,141625335,17969314
R248,R178,00-00-02,77 ST,6,IRT,5/15/20,13:00:00,REGULAR,141625360,17969356
R248,R178,00-00-02,77 ST,6,IRT,5/15/20,17:00:00,REGULAR,141625454,17969400
R248,R178,00-00-02,77 ST,6,IRT,5/15/20,21:00:00,REGULAR,141625514,17969415
R248,R178,00-00-03,77 ST,6,IRT,5/9/20,1:00:00,REGULAR,17500579,2463624
R248,R178,00-00-03,77 ST,6,IRT,5/9/20,5:00:00,REGULAR,17500579,2463625
R248,R178,00-00-03,77 ST,6,IRT,5/9/20,9:00:00,REGULAR,17500588,2463655
R248,R178,00-00-03,77 ST,6,IRT,5/9/20,13:00:00,REGULAR,17500594,2463668
R248,R178,00-00-03,77 ST,6,IRT,5/9/20,17:00:00,REGULAR,17500621,2463679
R248,R178,00-00-03,77 ST,6,IRT,5/9/20,21:00:00,REGULAR,17500647,2463686
R248,R178,00-00-03,77 ST,6,IRT,5/10/20,1:00:00,REGULAR,17500664,2463692
R248,R178,00-00-03,77 ST,6,IRT,5/10/20,5:00:00,REGULAR,17500664,2463692
R248,R178,00-00-03,77 ST,6,IRT,5/10/20,9:00:00,REGULAR,17500670,2463718
R248,R178,00-00-03,77 ST,6,IRT,5/10/20,13:00:00,REGULAR,17500672,2463730
R248,R178,00-00-03,77 ST,6,IRT,5/10/20,17:00:00,REGULAR,17500693,2463742
R248,R178,00-00-03,77 ST,6,IRT,5/10/20,21:00:00,REGULAR,17500701,2463746
R248,R178,00-00-03,77 ST,6,IRT,5/11/20,1:00:00,REGULAR,17500716,2463750
R248,R178,00-00-03,77 ST,6,IRT,5/11/20,5:00:00,REGULAR,17500716,2463750
R248,R178,00-00-03,77 ST,6,IRT,5/11/20,9:00:00,REGULAR,17500727,2463792
R248,R178,00-00-03,77 ST,6,IRT,5/11/20,13:00:00,REGULAR,17500741,2463816
R248,R178,00-00-03,77 ST,6,IRT,5/11/20,17:00:00,REGULAR,17500799,2463834
R248,R178,00-00-03,77 ST,6,IRT,5/11/20,21:00:00,REGULAR,17500842,2463847
R248,R178,00-00-03,77 ST,6,IRT,5/12/20,1:00:00,REGULAR,17500856,2463848
R248,R178,00-00-03,77 ST,6,IRT,5/12/20,5:00:00,REGULAR,17500856,2463848
R248,R178,00-00-03,77 ST,6,IRT,5/12/20,9:00:00,REGULAR,17500877,2463895
R248,R178,00-00-03,77 ST,6,IRT,5/12/20,13:00:00,REGULAR,17500890,2463918
R248,R178,00-00-03,77 ST,6,IRT,5/12/20,17:00:00,REGULAR,17500950,2463937
R248,R178,00-00-03,77 ST,6,IRT,5/12/20,21:00:00,REGULAR,17500987,2463945
R248,R178,00-00-03,77 ST,6,IRT,5/13/20,1:00:00,REGULAR,17501000,2463956
R248,R178,00-00-03,77 ST,6,IRT,5/13/20,5:00:00,REGULAR,17501000,2463956
R248,R178,00-00-03,77 ST,6,IRT,5/13/20,9:00:00,REGULAR,17501010,2464012
R248,R178,00-00-03,77 ST,6,IRT,5/13/20,13:00:00,REGULAR,17501026,2464033
R248,R178,00-00-03,77 ST,6,IRT,5/13/20,17:00:00,REGULAR,17501082,2464055
R248,R178,00-00-03,77 ST,6,IRT,5/13/20,21:00:00,REGULAR,17501122,2464061
R248,R178,00-00-03,77 ST,6,IRT,5/14/20,1:00:00,REGULAR,17501138,2464069
R248,R178,00-00-03,77 ST,6,IRT,5/14/20,5:00:00,REGULAR,17501138,2464069
R248,R178,00-00-03,77 ST,6,IRT,5/14/20,9:00:00,REGULAR,17501151,2464113
R248,R178,00-00-03,77 ST,6,IRT,5/14/20,13:00:00,REGULAR,17501167,2464145
R248,R178,00-00-03,77 ST,6,IRT,5/14/20,17:00:00,REGULAR,17501219,2464168
R248,R178,00-00-03,77 ST,6,IRT,5/14/20,21:00:00,REGULAR,17501265,2464176
R248,R178,00-00-03,77 ST,6,IRT,5/15/20,1:00:00,REGULAR,17501273,2464180
R248,R178,00-00-03,77 ST,6,IRT,5/15/20,5:00:00,REGULAR,17501274,2464180
R248,R178,00-00-03,77 ST,6,IRT,5/15/20,9:00:00,REGULAR,17501287,2464216
R248,R178,00-00-03,77 ST,6,IRT,5/15/20,13:00:00,REGULAR,17501302,2464242
R248,R178,00-00-03,77 ST,6,IRT,5/15/20,17:00:00,REGULAR,17501357,2464260
R248,R178,00-00-03,77 ST,6,IRT,5/15/20,21:00:00,REGULAR,17501396,2464267
R248,R178,00-00-04,77 ST,6,IRT,5/9/20,1:00:00,REGULAR,17943515,4653950
R248,R178,00-00-04,77 ST,6,IRT,5/9/20,5:00:00,REGULAR,17943515,4653950
R248,R178,00-00-04,77 ST,6,IRT,5/9/20,9:00:00,REGULAR,17943518,4653966
R248,R178,00-00-04,77 ST,6,IRT,5/9/20,13:00:00,REGULAR,17943520,4653970
R248,R178,00-00-04,77 ST,6,IRT,5/9/20,17:00:00,REGULAR,17943525,4653981
R248,R178,00-00-04,77 ST,6,IRT,5/9/20,21:00:00,REGULAR,17943533,4653983
R248,R178,00-00-04,77 ST,6,IRT,5/10/20,1:00:00,REGULAR,17943538,4653984
R248,R178,00-00-04,77 ST,6,IRT,5/10/20,5:00:00,REGULAR,17943538,4653985
R248,R178,00-00-04,77 ST,6,IRT,5/10/20,9:00:00,REGULAR,17943539,4653993
R248,R178,00-00-04,77 ST,6,IRT,5/10/20,13:00:00,REGULAR,17943540,4653995
R248,R178,00-00-04,77 ST,6,IRT,5/10/20,17:00:00,REGULAR,17943546,4654004
R248,R178,00-00-04,77 ST,6,IRT,5/10/20,21:00:00,REGULAR,17943551,4654005
R248,R178,00-00-04,77 ST,6,IRT,5/11/20,1:00:00,REGULAR,17943557,4654005
R248,R178,00-00-04,77 ST,6,IRT,5/11/20,5:00:00,REGULAR,17943557,4654005
R248,R178,00-00-04,77 ST,6,IRT,5/11/20,9:00:00,REGULAR,17943560,4654035
R248,R178,00-00-04,77 ST,6,IRT,5/11/20,13:00:00,REGULAR,17943567,4654047
R248,R178,00-00-04,77 ST,6,IRT,5/11/20,17:00:00,REGULAR,17943588,4654055
R248,R178,00-00-04,77 ST,6,IRT,5/11/20,21:00:00,REGULAR,17943599,4654059
R248,R178,00-00-04,77 ST,6,IRT,5/12/20,1:00:00,REGULAR,17943606,4654062
R248,R178,00-00-04,77 ST,6,IRT,5/12/20,5:00:00,REGULAR,17943606,4654062
R248,R178,00-00-04,77 ST,6,IRT,5/12/20,9:00:00,REGULAR,17943613,4654102
R248,R178,00-00-04,77 ST,6,IRT,5/12/20,13:00:00,REGULAR,17943616,4654105
R248,R178,00-00-04,77 ST,6,IRT,5/12/20,17:00:00,REGULAR,17943638,4654118
R248,R178,00-00-04,77 ST,6,IRT,5/12/20,21:00:00,REGULAR,17943650,4654122
R248,R178,00-00-04,77 ST,6,IRT,5/13/20,1:00:00,REGULAR,17943655,4654126
R248,R178,00-00-04,77 ST,6,IRT,5/13/20,5:00:00,REGULAR,17943655,4654126
R248,R178,00-00-04,77 ST,6,IRT,5/13/20,9:00:00,REGULAR,17943662,4654155
R248,R178,00-00-04,77 ST,6,IRT,5/13/20,13:00:00,REGULAR,17943665,4654163
R248,R178,00-00-04,77 ST,6,IRT,5/13/20,17:00:00,REGULAR,17943691,4654175
R248,R178,00-00-04,77 ST,6,IRT,5/13/20,21:00:00,REGULAR,17943704,4654179
R248,R178,00-00-04,77 ST,6,IRT,5/14/20,1:00:00,REGULAR,17943710,4654181
R248,R178,00-00-04,77 ST,6,IRT,5/14/20,5:00:00,REGULAR,17943710,4654181
R248,R178,00-00-04,77 ST,6,IRT,5/14/20,9:00:00,REGULAR,17943718,4654212
R248,R178,00-00-04,77 ST,6,IRT,5/14/20,13:00:00,REGULAR,17943725,4654222
R248,R178,00-00-04,77 ST,6,IRT,5/14/20,17:00:00,REGULAR,17943749,4654233
R248,R178,00-00-04,77 ST,6,IRT,5/14/20,21:00:00,REGULAR,17943766,4654237
R248,R178,00-00-04,77 ST,6,IRT,5/15/20,1:00:00,REGULAR,17943769,4654239
R248,R178,00-00-04,77 ST,6,IRT,5/15/20,5:00:00,REGULAR,17943769,4654239
R248,R178,00-00-04,77 ST,6,IRT,5/15/20,9:00:00,REGULAR,17943774,4654268
R248,R178,00-00-04,77 ST,6,IRT,5/15/20,13:00:00,REGULAR,17943778,4654280
R248,R178,00-00-04,77 ST,6,IRT,5/15/20,17:00:00,REGULAR,17943808,4654288
R248,R178,00-00-04,77 ST,6,IRT,5/15/20,21:00:00,REGULAR,17943816,4654292
R248,R178,00-00-05,77 ST,6,IRT,5/9/20,1:00:00,REGULAR,15315710,5951267
R248,R178,00-00-05,77 ST,6,IRT,5/9/20,5:00:00,REGULAR,15315710,5951267
R248,R178,00-00-05,77 ST,6,IRT,5/9/20,9:00:00,REGULAR,15315717,5951298
R248,R178,00-00-05,77 ST,6,IRT,5/9/20,13:00:00,REGULAR,15315723,5951322
R248,R178,00-00-05,77 ST,6,IRT,5/9/20,17:00:00,REGULAR,15315742,5951347
R248,R178,00-00-05,77 ST,6,IRT,5/9/20,21:00:00,REGULAR,15315758,5951358
R248,R178,00-00-05,77 ST,6,IRT,5/10/20,1:00:00,REGULAR,15315766,5951365
R248,R178,00-00-05,77 ST,6,IRT,5/10/20,5:00:00,REGULAR,15315766,5951365
R248,R178,00-00-05,77 ST,6,IRT,5/10/20,9:00:00,REGULAR,15315776,5951392
R248,R178,00-00-05,77 ST,6,IRT,5/10/20,13:00:00,REGULAR,15315779,5951414
R248,R178,00-00-05,77 ST,6,IRT,5/10/20,17:00:00,REGULAR,15315791,5951438
R248,R178,00-00-05,77 ST,6,IRT,5/10/20,21:00:00,REGULAR,15315803,5951441
R248,R178,00-00-05,77 ST,6,IRT,5/11/20,1:00:00,REGULAR,15315812,5951444
R248,R178,00-00-05,77 ST,6,IRT,5/11/20,5:00:00,REGULAR,15315812,5951444
R248,R178,00-00-05,77 ST,6,IRT,5/11/20,9:00:00,REGULAR,15315823,5951508
R248,R178,00-00-05,77 ST,6,IRT,5/11/20,13:00:00,REGULAR,15315834,5951547
R248,R178,00-00-05,77 ST,6,IRT,5/11/20,17:00:00,REGULAR,15315878,5951572
R248,R178,00-00-05,77 ST,6,IRT,5/11/20,21:00:00,REGULAR,15315918,5951579
R248,R178,00-00-05,77 ST,6,IRT,5/12/20,1:00:00,REGULAR,15315936,5951588
R248,R178,00-00-05,77 ST,6,IRT,5/12/20,5:00:00,REGULAR,15315936,5951588
R248,R178,00-00-05,77 ST,6,IRT,5/12/20,9:00:00,REGULAR,15315954,5951644
R248,R178,00-00-05,77 ST,6,IRT,5/12/20,13:00:00,REGULAR,15315962,5951684
R248,R178,00-00-05,77 ST,6,IRT,5/12/20,17:00:00,REGULAR,15316019,5951721
R248,R178,00-00-05,77 ST,6,IRT,5/12/20,21:00:00,REGULAR,15316060,5951733
R248,R178,00-00-05,77 ST,6,IRT,5/13/20,1:00:00,REGULAR,15316074,5951744
R248,R178,00-00-05,77 ST,6,IRT,5/13/20,5:00:00,REGULAR,15316074,5951744
R248,R178,00-00-05,77 ST,6,IRT,5/13/20,9:00:00,REGULAR,15316087,5951803
R248,R178,00-00-05,77 ST,6,IRT,5/13/20,13:00:00,REGULAR,15316095,5951845
R248,R178,00-00-05,77 ST,6,IRT,5/13/20,17:00:00,REGULAR,15316145,5951887
R248,R178,00-00-05,77 ST,6,IRT,5/13/20,21:00:00,REGULAR,15316179,5951901
R248,R178,00-00-05,77 ST,6,IRT,5/14/20,1:00:00,REGULAR,15316193,5951909
R248,R178,00-00-05,77 ST,6,IRT,5/14/20,5:00:00,REGULAR,15316193,5951909
R248,R178,00-00-05,77 ST,6,IRT,5/14/20,9:00:00,REGULAR,15316211,5951960
R248,R178,00-00-05,77 ST,6,IRT,5/14/20,13:00:00,REGULAR,15316220,5952008
R248,R178,00-00-05,77 ST,6,IRT,5/14/20,17:00:00,REGULAR,15316296,5952040
R248,R178,00-00-05,77 ST,6,IRT,5/14/20,21:00:00,REGULAR,15316339,5952049
R248,R178,00-00-05,77 ST,6,IRT,5/15/20,1:00:00,REGULAR,15316352,5952055
R248,R178,00-00-05,77 ST,6,IRT,5/15/20,5:00:00,REGULAR,15316352,5952055
R248,R178,00-00-05,77 ST,6,IRT,5/15/20,9:00:00,REGULAR,15316368,5952103
R248,R178,00-00-05,77 ST,6,IRT,5/15/20,13:00:00,REGULAR,15316377,5952147
R248,R178,00-00-05,77 ST,6,IRT,5/15/20,17:00:00,REGULAR,15316429,5952182
R248,R178,00-00-05,77 ST,6,IRT,5/15/20,21:00:00,REGULAR,15316459,5952200
R248,R178,00-00-06,77 ST,6,IRT,5/9/20,1:00:00,REGULAR,22303945,5645359
R248,R178,00-00-06,77 ST,6,IRT,5/9/20,5:00:00,REGULAR,22303945,5645359
R248,R178,00-00-06,77 ST,6,IRT,5/9/20,9:00:00,REGULAR,22303979,5645405
R248,R178,00-00-06,77 ST,6,IRT,5/9/20,13:00:00,REGULAR,22303992,5645445
R248,R178,00-00-06,77 ST,6,IRT,5/9/20,17:00:00,REGULAR,22304027,5645476
R248,R178,00-00-06,77 ST,6,IRT,5/9/20,21:00:00,REGULAR,22304055,5645493
R248,R178,00-00-06,77 ST,6,IRT,5/10/20,1:00:00,REGULAR,22304078,5645499
R248,R178,00-00-06,77 ST,6,IRT,5/10/20,5:00:00,REGULAR,22304078,5645499
R248,R178,00-00-06,77 ST,6,IRT,5/10/20,9:00:00,REGULAR,22304095,5645537
R248,R178,00-00-06,77 ST,6,IRT,5/10/20,13:00:00,REGULAR,22304103,5645562
R248,R178,00-00-06,77 ST,6,IRT,5/10/20,17:00:00,REGULAR,22304127,5645597
R248,R178,00-00-06,77 ST,6,IRT,5/10/20,21:00:00,REGULAR,22304159,5645610
R248,R178,00-00-06,77 ST,6,IRT,5/11/20,1:00:00,REGULAR,22304173,5645618
R248,R178,00-00-06,77 ST,6,IRT,5/11/20,5:00:00,REGULAR,22304173,5645618
R248,R178,00-00-06,77 ST,6,IRT,5/11/20,9:00:00,REGULAR,22304196,5645687
R248,R178,00-00-06,77 ST,6,IRT,5/11/20,13:00:00,REGULAR,22304221,5645734
R248,R178,00-00-06,77 ST,6,IRT,5/11/20,17:00:00,REGULAR,22304311,5645784
R248,R178,00-00-06,77 ST,6,IRT,5/11/20,21:00:00,REGULAR,22304382,5645801
R248,R178,00-00-06,77 ST,6,IRT,5/12/20,1:00:00,REGULAR,22304414,5645810
R248,R178,00-00-06,77 ST,6,IRT,5/12/20,5:00:00,REGULAR,22304414,5645810
R248,R178,00-00-06,77 ST,6,IRT,5/12/20,9:00:00,REGULAR,22304446,5645882
R248,R178,00-00-06,77 ST,6,IRT,5/12/20,13:00:00,REGULAR,22304469,5645941
R248,R178,00-00-06,77 ST,6,IRT,5/12/20,17:00:00,REGULAR,22304559,5645993
R248,R178,00-00-06,77 ST,6,IRT,5/12/20,21:00:00,REGULAR,22304637,5646009
R248,R178,00-00-06,77 ST,6,IRT,5/13/20,1:00:00,REGULAR,22304667,5646019
R248,R178,00-00-06,77 ST,6,IRT,5/13/20,5:00:00,REGULAR,22304667,5646019
R248,R178,00-00-06,77 ST,6,IRT,5/13/20,9:00:00,REGULAR,22304711,5646099
R248,R178,00-00-06,77 ST,6,IRT,5/13/20,13:00:00,REGULAR,22304731,5646148
R248,R178,00-00-06,77 ST,6,IRT,5/13/20,17:00:00,REGULAR,22304833,5646197
R248,R178,00-00-06,77 ST,6,IRT,5/13/20,21:00:00,REGULAR,22304901,5646224
R248,R178,00-00-06,77 ST,6,IRT,5/14/20,1:00:00,REGULAR,22304925,5646232
R248,R178,00-00-06,77 ST,6,IRT,5/14/20,5:00:00,REGULAR,22304925,5646232
R248,R178,00-00-06,77 ST,6,IRT,5/14/20,9:00:00,REGULAR,22304959,5646319
R248,R178,00-00-06,77 ST,6,IRT,5/14/20,13:00:00,REGULAR,22304981,5646371
R248,R178,00-00-06,77 ST,6,IRT,5/14/20,17:00:00,REGULAR,22305080,5646425
R248,R178,00-00-06,77 ST,6,IRT,5/14/20,21:00:00,REGULAR,22305149,5646450
R248,R178,00-00-06,77 ST,6,IRT,5/15/20,1:00:00,REGULAR,22305182,5646461
R248,R178,00-00-06,77 ST,6,IRT,5/15/20,5:00:00,REGULAR,22305182,5646461
R248,R178,00-00-06,77 ST,6,IRT,5/15/20,9:00:00,REGULAR,22305219,5646546
R248,R178,00-00-06,77 ST,6,IRT,5/15/20,13:00:00,REGULAR,22305239,5646592
R248,R178,00-00-06,77 ST,6,IRT,5/15/20,17:00:00,REGULAR,22305329,5646644
R248,R178,00-00-06,77 ST,6,IRT,5/15/20,21:00:00,REGULAR,22305392,5646673
R248,R178,00-00-07,77 ST,6,IRT,5/9/20,1:00:00,REGULAR,12159726,1889730
R248,R178,00-00-07,77 ST,6,IRT,5/9/20,5:00:00,REGULAR,12159726,1889730
R248,R178,00-00-07,77 ST,6,IRT,5/9/20,9:00:00,REGULAR,12159747,1889777
R248,R178,00-00-07,77 ST,6,IRT,5/9/20,13:00:00,REGULAR,12159766,1889808
R248,R178,00-00-07,77 ST,6,IRT,5/9/20,17:00:00,REGULAR,12159794,1889845
R248,R178,00-00-07,77 ST,6,IRT,5/9/20,21:00:00,REGULAR,12159834,1889859
R248,R178,00-00-07,77 ST,6,IRT,5/10/20,1:00:00,REGULAR,12159849,1889873
R248,R178,00-00-07,77 ST,6,IRT,5/10/20,5:00:00,REGULAR,12159849,1889873
R248,R178,00-00-07,77 ST,6,IRT,5/10/20,9:00:00,REGULAR,12159866,1889901
R248,R178,00-00-07,77 ST,6,IRT,5/10/20,13:00:00,REGULAR,12159873,1889935
R248,R178,00-00-07,77 ST,6,IRT,5/10/20,17:00:00,REGULAR,12159904,1889972
R248,R178,00-00-07,77 ST,6,IRT,5/10/20,21:00:00,REGULAR,12159940,1889987
R248,R178,00-00-07,77 ST,6,IRT,5/11/20,1:00:00,REGULAR,12159956,1889994
R248,R178,00-00-07,77 ST,6,IRT,5/11/20,5:00:00,REGULAR,12159956,1889994
R248,R178,00-00-07,77 ST,6,IRT,5/11/20,9:00:00,REGULAR,12159981,1890081
R248,R178,00-00-07,77 ST,6,IRT,5/11/20,13:00:00,REGULAR,12160017,1890127
R248,R178,00-00-07,77 ST,6,IRT,5/11/20,17:00:00,REGULAR,12160120,1890176
R248,R178,00-00-07,77 ST,6,IRT,5/11/20,21:00:00,REGULAR,12160190,1890187
R248,R178,00-00-07,77 ST,6,IRT,5/12/20,1:00:00,REGULAR,12160213,1890198
R248,R178,00-00-07,77 ST,6,IRT,5/12/20,5:00:00,REGULAR,12160213,1890198
R248,R178,00-00-07,77 ST,6,IRT,5/12/20,9:00:00,REGULAR,12160233,1890281
R248,R178,00-00-07,77 ST,6,IRT,5/12/20,13:00:00,REGULAR,12160269,1890341
R248,R178,00-00-07,77 ST,6,IRT,5/12/20,17:00:00,REGULAR,12160374,1890380
R248,R178,00-00-07,77 ST,6,IRT,5/12/20,21:00:00,REGULAR,12160454,1890396
R248,R178,00-00-07,77 ST,6,IRT,5/13/20,1:00:00,REGULAR,12160468,1890408
R248,R178,00-00-07,77 ST,6,IRT,5/13/20,5:00:00,REGULAR,12160468,1890408
R248,R178,00-00-07,77 ST,6,IRT,5/13/20,9:00:00,REGULAR,12160501,1890500
R248,R178,00-00-07,77 ST,6,IRT,5/13/20,13:00:00,REGULAR,12160527,1890551
R248,R178,00-00-07,77 ST,6,IRT,5/13/20,17:00:00,REGULAR,12160634,1890594
R248,R178,00-00-07,77 ST,6,IRT,5/13/20,21:00:00,REGULAR,12160716,1890615
R248,R178,00-00-07,77 ST,6,IRT,5/14/20,1:00:00,REGULAR,12160731,1890628
R248,R178,00-00-07,77 ST,6,IRT,5/14/20,5:00:00,REGULAR,12160731,1890628
R248,R178,00-00-07,77 ST,6,IRT,5/14/20,9:00:00,REGULAR,12160769,1890704
R248,R178,00-00-07,77 ST,6,IRT,5/14/20,13:00:00,REGULAR,12160802,1890755
R248,R178,00-00-07,77 ST,6,IRT,5/14/20,17:00:00,REGULAR,12160904,1890810
R248,R178,00-00-07,77 ST,6,IRT,5/14/20,21:00:00,REGULAR,12160983,1890831
R248,R178,00-00-07,77 ST,6,IRT,5/15/20,1:00:00,REGULAR,12161009,1890843
R248,R178,00-00-07,77 ST,6,IRT,5/15/20,5:00:00,REGULAR,12161009,1890843
R248,R178,00-00-07,77 ST,6,IRT,5/15/20,9:00:00,REGULAR,12161042,1890930
R248,R178,00-00-07,77 ST,6,IRT,5/15/20,13:00:00,REGULAR,12161070,1890994
R248,R178,00-00-07,77 ST,6,IRT,5/15/20,17:00:00,REGULAR,12161188,1891035
R248,R178,00-00-07,77 ST,6,IRT,5/15/20,21:00:00,REGULAR,12161255,1891048
C024,R214,00-00-00,77 ST,R,BMT,5/18/20,8:00:00,REGULAR,8944467,2023497
C024,R214,00-00-00,77 ST,R,BMT,5/16/20,0:00:00,REGULAR,8944064,2023409
C024,R214,00-00-00,77 ST,R,BMT,5/16/20,4:00:00,REGULAR,8944065,2023410
C024,R214,00-00-00,77 ST,R,BMT,5/16/20,8:00:00,REGULAR,8944102,2023415
C024,R214,00-00-00,77 ST,R,BMT,5/16/20,12:00:00,REGULAR,8944152,2023422
C024,R214,00-00-00,77 ST,R,BMT,5/16/20,16:00:00,REGULAR,8944198,2023433
C024,R214,00-00-00,77 ST,R,BMT,5/16/20,20:00:00,REGULAR,8944231,2023443
C024,R214,00-00-00,77 ST,R,BMT,5/17/20,0:00:00,REGULAR,8944250,2023448
C024,R214,00-00-00,77 ST,R,BMT,5/17/20,4:00:00,REGULAR,8944251,2023450
C024,R214,00-00-00,77 ST,R,BMT,5/17/20,8:00:00,REGULAR,8944266,2023455
C024,R214,00-00-00,77 ST,R,BMT,5/17/20,12:00:00,REGULAR,8944299,2023459
C024,R214,00-00-00,77 ST,R,BMT,5/17/20,16:00:00,REGULAR,8944324,2023465
C024,R214,00-00-00,77 ST,R,BMT,5/17/20,20:00:00,REGULAR,8944353,2023475
C024,R214,00-00-00,77 ST,R,BMT,5/18/20,0:00:00,REGULAR,8944366,2023486
C024,R214,00-00-00,77 ST,R,BMT,5/18/20,4:00:00,REGULAR,8944366,2023491
C024,R214,00-00-00,77 ST,R,BMT,5/18/20,12:00:00,REGULAR,8944525,2023510
C024,R214,00-00-00,77 ST,R,BMT,5/18/20,16:00:00,REGULAR,8944597,2023517
C024,R214,00-00-00,77 ST,R,BMT,5/18/20,20:00:00,REGULAR,8944640,2023534
C024,R214,00-00-00,77 ST,R,BMT,5/19/20,0:00:00,REGULAR,8944653,2023555
C024,R214,00-00-00,77 ST,R,BMT,5/19/20,4:00:00,REGULAR,8944653,2023565
C024,R214,00-00-00,77 ST,R,BMT,5/19/20,8:00:00,REGULAR,8944756,2023578
C024,R214,00-00-00,77 ST,R,BMT,5/19/20,12:00:00,REGULAR,8944832,2023588
C024,R214,00-00-00,77 ST,R,BMT,5/19/20,16:00:00,REGULAR,8944885,2023604
C024,R214,00-00-00,77 ST,R,BMT,5/19/20,20:00:00,REGULAR,8944936,2023616
C024,R214,00-00-00,77 ST,R,BMT,5/20/20,0:00:00,REGULAR,8944954,2023629
C024,R214,00-00-00,77 ST,R,BMT,5/20/20,4:00:00,REGULAR,8944954,2023634
C024,R214,00-00-00,77 ST,R,BMT,5/20/20,8:00:00,REGULAR,8945041,2023639
C024,R214,00-00-00,77 ST,R,BMT,5/20/20,12:00:00,REGULAR,8945106,2023652
C024,R214,00-00-00,77 ST,R,BMT,5/20/20,16:00:00,REGULAR,8945170,2023661
C024,R214,00-00-00,77 ST,R,BMT,5/20/20,20:00:00,REGULAR,8945223,2023682
C024,R214,00-00-00,77 ST,R,BMT,5/21/20,0:00:00,REGULAR,8945237,2023702
C024,R214,00-00-00,77 ST,R,BMT,5/21/20,4:00:00,REGULAR,8945237,2023704
C024,R214,00-00-00,77 ST,R,BMT,5/21/20,8:00:00,REGULAR,8945334,2023714
C024,R214,00-00-00,77 ST,R,BMT,5/21/20,12:00:00,REGULAR,8945406,2023723
C024,R214,00-00-00,77 ST,R,BMT,5/21/20,16:00:00,REGULAR,8945472,2023739
C024,R214,00-00-00,77 ST,R,BMT,5/21/20,20:00:00,REGULAR,8945516,2023761
C024,R214,00-00-00,77 ST,R,BMT,5/22/20,0:00:00,REGULAR,8945527,2023768
C024,R214,00-00-00,77 ST,R,BMT,5/22/20,4:00:00,REGULAR,8945527,2023775
C024,R214,00-00-00,77 ST,R,BMT,5/22/20,8:00:00,REGULAR,8945622,2023779
C024,R214,00-00-00,77 ST,R,BMT,5/22/20,12:00:00,REGULAR,8945704,2023793
C024,R214,00-00-00,77 ST,R,BMT,5/22/20,16:00:00,REGULAR,8945763,2023810
C024,R214,00-00-00,77 ST,R,BMT,5/22/20,20:00:00,REGULAR,8945826,2023826
C024,R214,00-00-01,77 ST,R,BMT,5/16/20,0:00:00,REGULAR,7147693,2805308
C024,R214,00-00-01,77 ST,R,BMT,5/16/20,4:00:00,REGULAR,7147694,2805312
C024,R214,00-00-01,77 ST,R,BMT,5/16/20,8:00:00,REGULAR,7147706,2805314
C024,R214,00-00-01,77 ST,R,BMT,5/16/20,12:00:00,REGULAR,7147724,2805320
C024,R214,00-00-01,77 ST,R,BMT,5/16/20,16:00:00,REGULAR,7147745,2805329
C024,R214,00-00-01,77 ST,R,BMT,5/16/20,20:00:00,REGULAR,7147754,2805339
C024,R214,00-00-01,77 ST,R,BMT,5/17/20,0:00:00,REGULAR,7147760,2805345
C024,R214,00-00-01,77 ST,R,BMT,5/17/20,4:00:00,REGULAR,7147760,2805348
C024,R214,00-00-01,77 ST,R,BMT,5/17/20,8:00:00,REGULAR,7147767,2805349
C024,R214,00-00-01,77 ST,R,BMT,5/17/20,12:00:00,REGULAR,7147781,2805355
C024,R214,00-00-01,77 ST,R,BMT,5/17/20,16:00:00,REGULAR,7147796,2805357
C024,R214,00-00-01,77 ST,R,BMT,5/17/20,20:00:00,REGULAR,7147811,2805361
