C/A,Unit,SCP,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-01,6,IRT,03/09/2022,20:00:00,REGULAR,18863628,3577401
R248,R178,00-00-02,6,IRT,03/09/2022,00:00:00,REGULAR,389779,152567
R248,R178,00-00-02,6,IRT,03/09/2022,04:00:00,REGULAR,389779,152572
R248,R178,00-00-02,6,IRT,03/09/2022,08:00:00,REGULAR,389793,152701
R248,R178,00-00-02,6,IRT,03/09/2022,12:00:00,REGULAR,389853,152927
R248,R178,00-00-02,6,IRT,03/09/2022,16:00:00,REGULAR,389941,153053
R248,R178,00-00-02,6,IRT,03/09/2022,20:00:00,REGULAR,390078,153149
R248,R178,00-00-03,6,IRT,03/09/2022,00:00:00,REGULAR,17928247,2632161
R248,R178,00-00-03,6,IRT,03/09/2022,04:00:00,REGULAR,17928250,2632162
R248,R178,00-00-03,6,IRT,03/09/2022,08:00:00,REGULAR,17928331,2632284
R248,R178,00-00-03,6,IRT,03/09/2022,12:00:00,REGULAR,17928637,2632409
R248,R178,00-00-03,6,IRT,03/09/2022,16:00:00,REGULAR,17929032,2632486
R248,R178,00-00-03,6,IRT,03/09/2022,20:00:00,REGULAR,17929536,2632527
R248,R178,00-00-04,6,IRT,03/09/2022,00:00:00,REGULAR,18173383,4755404
R248,R178,00-00-04,6,IRT,03/09/2022,04:00:00,REGULAR,18173387,4755408
R248,R178,00-00-04,6,IRT,03/09/2022,08:00:00,REGULAR,18173423,4755475
R248,R178,00-00-04,6,IRT,03/09/2022,12:00:00,REGULAR,18173560,4755584
R248,R178,00-00-04,6,IRT,03/09/2022,16:00:00,REGULAR,18173768,4755626
R248,R178,00-00-04,6,IRT,03/09/2022,20:00:00,REGULAR,18174049,4755664
R248,R178,00-00-05,6,IRT,03/09/2022,00:00:00,REGULAR,15652000,6255781
R248,R178,00-00-05,6,IRT,03/09/2022,04:00:00,REGULAR,15652001,6255784
R248,R178,00-00-05,6,IRT,03/09/2022,08:00:00,REGULAR,15652042,6255939
R248,R178,00-00-05,6,IRT,03/09/2022,12:00:00,REGULAR,15652187,6256234
R248,R178,00-00-05,6,IRT,03/09/2022,16:00:00,REGULAR,15652446,6256436
R248,R178,00-00-05,6,IRT,03/09/2022,20:00:00,REGULAR,15652772,6256560
R248,R178,00-00-06,6,IRT,03/09/2022,00:00:00,REGULAR,22803086,5989592
R248,R178,00-00-06,6,IRT,03/09/2022,04:00:00,REGULAR,22803087,5989595
R248,R178,00-00-06,6,IRT,03/09/2022,08:00:00,REGULAR,22803146,5989780
R248,R178,00-00-06,6,IRT,03/09/2022,12:00:00,REGULAR,22803379,5990111
R248,R178,00-00-06,6,IRT,03/09/2022,16:00:00,REGULAR,22803728,5990288
R248,R178,00-00-06,6,IRT,03/09/2022,20:00:00,REGULAR,22804184,5990396
R248,R178,00-00-07,6,IRT,03/09/2022,00:00:00,REGULAR,12774093,2169436
R248,R178,00-00-07,6,IRT,03/09/2022,04:00:00,REGULAR,12774096,2169440
R248,R178,00-00-07,6,IRT,03/09/2022,08:00:00,REGULAR,12774192,2169639
R248,R178,00-00-07,6,IRT,03/09/2022,12:00:00,REGULAR,12774538,2169864
R248,R178,00-00-07,6,IRT,03/09/2022,16:00:00,REGULAR,12774937,2169967
R248,R178,00-00-07,6,IRT,03/09/2022,20:00:00,REGULAR,12775493,2170035
C024,R214,00-00-00,R,BMT,03/08/2022,03:00:00,REGULAR,9398262,2127909
C024,R214,00-00-00,R,BMT,03/08/2022,07:00:00,REGULAR,9398433,2127917
C024,R214,00-00-00,R,BMT,03/08/2022,11:00:00,REGULAR,9398888,2127945
C024,R214,00-00-00,R,BMT,03/08/2022,15:00:00,REGULAR,9399058,2127996
C024,R214,00-00-00,R,BMT,03/08/2022,19:00:00,REGULAR,9399227,2128133
C024,R214,00-00-00,R,BMT,03/08/2022,23:00:00,REGULAR,9399279,2128174
C024,R214,00-00-01,R,BMT,03/08/2022,03:00:00,REGULAR,7366331,2896493
C024,R214,00-00-01,R,BMT,03/08/2022,07:00:00,REGULAR,7366419,2896494
C024,R214,00-00-01,R,BMT,03/08/2022,11:00:00,REGULAR,7366675,2896526
C024,R214,00-00-01,R,BMT,03/08/2022,15:00:00,REGULAR,7366761,2896561
C024,R214,00-00-01,R,BMT,03/08/2022,19:00:00,REGULAR,7366857,2896685
C024,R214,00-00-01,R,BMT,03/08/2022,23:00:00,REGULAR,7366886,2896732
C024,R214,00-00-02,R,BMT,03/08/2022,03:00:00,REGULAR,6379724,4298287
C024,R214,00-00-02,R,BMT,03/08/2022,07:00:00,REGULAR,6379782,4298295
C024,R214,00-00-02,R,BMT,03/08/2022,11:00:00,REGULAR,6379954,4298354
C024,R214,00-00-02,R,BMT,03/08/2022,15:00:00,REGULAR,6380026,4298398
C024,R214,00-00-02,R,BMT,03/08/2022,19:00:00,REGULAR,6380109,4298522
C024,R214,00-00-02,R,BMT,03/08/2022,23:00:00,REGULAR,6380125,4298579
C024,R214,00-00-03,R,BMT,03/08/2022,03:00:00,REGULAR,10458245,9695516
C024,R214,00-00-03,R,BMT,03/08/2022,07:00:00,REGULAR,10458365,9695529
C024,R214,00-00-03,R,BMT,03/08/2022,11:00:00,REGULAR,10458739,9695622
C024,R214,00-00-03,R,BMT,03/08/2022,15:00:00,REGULAR,10458899,9695729
C024,R214,00-00-03,R,BMT,03/08/2022,19:00:00,REGULAR,10459067,9696048
C024,R214,00-00-03,R,BMT,03/08/2022,23:00:00,REGULAR,10459110,9696205
R247,R178,01-00-00,6,IRT,03/08/2022,00:00:00,REGULAR,1015821,698726
R247,R178,01-00-00,6,IRT,03/08/2022,04:00:00,REGULAR,1015829,698757
R247,R178,01-00-00,6,IRT,03/08/2022,08:00:00,REGULAR,1015874,699173
R247,R178,01-00-00,6,IRT,03/08/2022,12:00:00,REGULAR,1015943,700117
R247,R178,01-00-00,6,IRT,03/08/2022,16:00:00,REGULAR,1016151,700792
R247,R178,01-00-00,6,IRT,03/08/2022,20:00:00,REGULAR,1016413,701504
R247,R178,01-00-01,6,IRT,03/08/2022,00:00:00,REGULAR,7764166,27419303
R247,R178,01-00-01,6,IRT,03/08/2022,04:00:00,REGULAR,7764179,27419310
R247,R178,01-00-01,6,IRT,03/08/2022,08:00:00,REGULAR,7764236,27419595
R247,R178,01-00-01,6,IRT,03/08/2022,12:00:00,REGULAR,7764288,27420186
R247,R178,01-00-01,6,IRT,03/08/2022,16:00:00,REGULAR,7764486,27420518
R247,R178,01-00-01,6,IRT,03/08/2022,20:00:00,REGULAR,7764706,27420906
R247,R178,01-00-02,6,IRT,03/08/2022,00:00:00,REGULAR,1404305,2748354
R247,R178,01-00-02,6,IRT,03/08/2022,04:00:00,REGULAR,1404308,2748357
R247,R178,01-00-02,6,IRT,03/08/2022,08:00:00,REGULAR,1404338,2748576
R247,R178,01-00-02,6,IRT,03/08/2022,12:00:00,REGULAR,1404392,2748995
R247,R178,01-00-02,6,IRT,03/08/2022,16:00:00,REGULAR,1404540,2749178
R247,R178,01-00-02,6,IRT,03/08/2022,20:00:00,REGULAR,1404765,2749374
R247,R178,01-00-03,6,IRT,03/08/2022,00:00:00,REGULAR,1008344,2638512
R247,R178,01-00-03,6,IRT,03/08/2022,04:00:00,REGULAR,1008347,2638518
R247,R178,01-00-03,6,IRT,03/08/2022,08:00:00,REGULAR,1008359,2638736
R247,R178,01-00-03,6,IRT,03/08/2022,12:00:00,REGULAR,1008399,2639170
R247,R178,01-00-03,6,IRT,03/08/2022,16:00:00,REGULAR,1008503,2639313
R247,R178,01-00-03,6,IRT,03/08/2022,20:00:00,REGULAR,1008655,2639485
R247,R178,01-03-00,6,IRT,03/08/2022,00:00:00,REGULAR,791466,3431944
R247,R178,01-03-00,6,IRT,03/08/2022,04:00:00,REGULAR,791472,3431952
R247,R178,01-03-00,6,IRT,03/08/2022,08:00:00,REGULAR,791493,3432235
R247,R178,01-03-00,6,IRT,03/08/2022,12:00:00,REGULAR,791537,3432808
R247,R178,01-03-00,6,IRT,03/08/2022,16:00:00,REGULAR,791634,3433129
R247,R178,01-03-00,6,IRT,03/08/2022,20:00:00,REGULAR,791783,3433454
R247,R178,01-03-01,6,IRT,03/08/2022,00:00:00,REGULAR,1192024,4722257
R247,R178,01-03-01,6,IRT,03/08/2022,04:00:00,REGULAR,1192039,4722265
R247,R178,01-03-01,6,IRT,03/08/2022,08:00:00,REGULAR,1192087,4722515
R247,R178,01-03-01,6,IRT,03/08/2022,12:00:00,REGULAR,1192145,4723154
R247,R178,01-03-01,6,IRT,03/08/2022,16:00:00,REGULAR,1192248,4723496
R247,R178,01-03-01,6,IRT,03/08/2022,20:00:00,REGULAR,1192414,4723878
R247,R178,01-03-02,6,IRT,03/08/2022,00:00:00,REGULAR,2095356,17756577
R247,R178,01-03-02,6,IRT,03/08/2022,04:00:00,REGULAR,2095356,17756597
R247,R178,01-03-02,6,IRT,03/08/2022,08:00:00,REGULAR,2095356,17757030
R247,R178,01-03-02,6,IRT,03/08/2022,12:00:00,REGULAR,2095363,17757995
R247,R178,01-03-02,6,IRT,03/08/2022,16:00:00,REGULAR,2095432,17758713
R247,R178,01-03-02,6,IRT,03/08/2022,20:00:00,REGULAR,2095531,17759561
R248,R178,00-00-00,6,IRT,03/08/2022,00:00:00,REGULAR,4326782,2264670
R248,R178,00-00-00,6,IRT,03/08/2022,04:00:00,REGULAR,4326793,2264676
R248,R178,00-00-00,6,IRT,03/08/2022,08:00:00,REGULAR,4326875,2264898
R248,R178,00-00-00,6,IRT,03/08/2022,12:00:00,REGULAR,4327143,2265245
R248,R178,00-00-00,6,IRT,03/08/2022,16:00:00,REGULAR,4327515,2265421
R248,R178,00-00-00,6,IRT,03/08/2022,20:00:00,REGULAR,4328060,2265544
R248,R178,00-00-01,6,IRT,03/08/2022,00:00:00,REGULAR,18859770,3576179
R248,R178,00-00-01,6,IRT,03/08/2022,04:00:00,REGULAR,18859781,3576187
R248,R178,00-00-01,6,IRT,03/08/2022,08:00:00,REGULAR,18859930,3576336
R248,R178,00-00-01,6,IRT,03/08/2022,12:00:00,REGULAR,18860322,3576574
R248,R178,00-00-01,6,IRT,03/08/2022,16:00:00,REGULAR,18860890,3576707
R248,R178,00-00-01,6,IRT,03/08/2022,20:00:00,REGULAR,18861678,3576788
R248,R178,00-00-02,6,IRT,03/08/2022,00:00:00,REGULAR,389463,151972
R248,R178,00-00-02,6,IRT,03/08/2022,04:00:00,REGULAR,389463,151973
R248,R178,00-00-02,6,IRT,03/08/2022,08:00:00,REGULAR,389476,152101
R248,R178,00-00-02,6,IRT,03/08/2022,12:00:00,REGULAR,389533,152333
R248,R178,00-00-02,6,IRT,03/08/2022,16:00:00,REGULAR,389632,152463
R248,R178,00-00-02,6,IRT,03/08/2022,20:00:00,REGULAR,389763,152545
R248,R178,00-00-03,6,IRT,03/08/2022,00:00:00,REGULAR,17926838,2631783
R248,R178,00-00-03,6,IRT,03/08/2022,04:00:00,REGULAR,17926841,2631783
R248,R178,00-00-03,6,IRT,03/08/2022,08:00:00,REGULAR,17926910,2631902
R248,R178,00-00-03,6,IRT,03/08/2022,12:00:00,REGULAR,17927197,2632051
R248,R178,00-00-03,6,IRT,03/08/2022,16:00:00,REGULAR,17927622,2632108
R248,R178,00-00-03,6,IRT,03/08/2022,20:00:00,REGULAR,17928168,2632151
R248,R178,00-00-04,6,IRT,03/08/2022,00:00:00,REGULAR,18172641,4755117
R248,R178,00-00-04,6,IRT,03/08/2022,04:00:00,REGULAR,18172642,4755121
R248,R178,00-00-04,6,IRT,03/08/2022,08:00:00,REGULAR,18172674,4755195
R248,R178,00-00-04,6,IRT,03/08/2022,12:00:00,REGULAR,18172815,4755318
R248,R178,00-00-04,6,IRT,03/08/2022,16:00:00,REGULAR,18173042,4755366
R248,R178,00-00-04,6,IRT,03/08/2022,20:00:00,REGULAR,18173347,4755392
R248,R178,00-00-05,6,IRT,03/08/2022,00:00:00,REGULAR,15651090,6254994
R248,R178,00-00-05,6,IRT,03/08/2022,04:00:00,REGULAR,15651092,6255001
R248,R178,00-00-05,6,IRT,03/08/2022,08:00:00,REGULAR,15651127,6255159
R248,R178,00-00-05,6,IRT,03/08/2022,12:00:00,REGULAR,15651256,6255454
R248,R178,00-00-05,6,IRT,03/08/2022,16:00:00,REGULAR,15651521,6255632
R248,R178,00-00-05,6,IRT,03/08/2022,20:00:00,REGULAR,15651929,6255769
R248,R178,00-00-06,6,IRT,03/08/2022,00:00:00,REGULAR,22801958,5988706
R248,R178,00-00-06,6,IRT,03/08/2022,04:00:00,REGULAR,22801963,5988713
R248,R178,00-00-06,6,IRT,03/08/2022,08:00:00,REGULAR,22802004,5988903
R248,R178,00-00-06,6,IRT,03/08/2022,12:00:00,REGULAR,22802210,5989233
R248,R178,00-00-06,6,IRT,03/08/2022,16:00:00,REGULAR,22802550,5989434
R248,R178,00-00-06,6,IRT,03/08/2022,20:00:00,REGULAR,22802979,5989572
R248,R178,00-00-07,6,IRT,03/08/2022,00:00:00,REGULAR,12772459,2168849
R248,R178,00-00-07,6,IRT,03/08/2022,04:00:00,REGULAR,12772463,2168851
R248,R178,00-00-07,6,IRT,03/08/2022,08:00:00,REGULAR,12772559,2169036
R248,R178,00-00-07,6,IRT,03/08/2022,12:00:00,REGULAR,12772882,2169260
R248,R178,00-00-07,6,IRT,03/08/2022,16:00:00,REGULAR,12773330,2169351
R248,R178,00-00-07,6,IRT,03/08/2022,20:00:00,REGULAR,12773970,2169414
C024,R214,00-00-00,R,BMT,03/07/2022,03:00:00,REGULAR,9397222,2127649
C024,R214,00-00-00,R,BMT,03/07/2022,07:00:00,REGULAR,9397392,2127656
C024,R214,00-00-00,R,BMT,03/07/2022,11:00:00,REGULAR,9397854,2127690
C024,R214,00-00-00,R,BMT,03/07/2022,15:00:00,REGULAR,9398022,2127735
C024,R214,00-00-00,R,BMT,03/07/2022,19:00:00,REGULAR,9398212,2127849
C024,R214,00-00-00,R,BMT,03/07/2022,23:00:00,REGULAR,9398260,2127900
C024,R214,00-00-01,R,BMT,03/07/2022,03:00:00,REGULAR,7365821,2896248
C024,R214,00-00-01,R,BMT,03/07/2022,07:00:00,REGULAR,7365886,2896253
C024,R214,00-00-01,R,BMT,03/07/2022,11:00:00,REGULAR,7366141,2896279
C024,R214,00-00-01,R,BMT,03/07/2022,15:00:00,REGULAR,7366224,2896312
C024,R214,00-00-01,R,BMT,03/07/2022,19:00:00,REGULAR,7366306,2896438
C024,R214,00-00-01,R,BMT,03/07/2022,23:00:00,REGULAR,7366328,2896485
C024,R214,00-00-02,R,BMT,03/07/2022,03:00:00,REGULAR,6379391,4298012
C024,R214,00-00-02,R,BMT,03/07/2022,07:00:00,REGULAR,6379438,4298018
C024,R214,00-00-02,R,BMT,03/07/2022,11:00:00,REGULAR,6379589,4298059
C024,R214,00-00-02,R,BMT,03/07/2022,15:00:00,REGULAR,6379638,4298101
C024,R214,00-00-02,R,BMT,03/07/2022,19:00:00,REGULAR,6379702,4298220
C024,R214,00-00-02,R,BMT,03/07/2022,23:00:00,REGULAR,6379722,4298271
C024,R214,00-00-03,R,BMT,03/07/2022,03:00:00,REGULAR,10457444,9694825
C024,R214,00-00-03,R,BMT,03/07/2022,07:00:00,REGULAR,10457550,9694842
C024,R214,00-00-03,R,BMT,03/07/2022,11:00:00,REGULAR,10457909,9694932
C024,R214,00-00-03,R,BMT,03/07/2022,15:00:00,REGULAR,10458049,9695052
C024,R214,00-00-03,R,BMT,03/07/2022,19:00:00,REGULAR,10458205,9695346
C024,R214,00-00-03,R,BMT,03/07/2022,23:00:00,REGULAR,10458237,9695486
R247,R178,01-00-00,6,IRT,03/07/2022,00:00:00,REGULAR,1015178,696008
R247,R178,01-00-00,6,IRT,03/07/2022,04:00:00,REGULAR,1015189,696024
R247,R178,01-00-00,6,IRT,03/07/2022,08:00:00,REGULAR,1015234,696392
R247,R178,01-00-00,6,IRT,03/07/2022,12:00:00,REGULAR,1015313,697378
R247,R178,01-00-00,6,IRT,03/07/2022,16:00:00,REGULAR,1015476,697985
R247,R178,01-00-00,6,IRT,03/07/2022,20:00:00,REGULAR,1015734,698553
R247,R178,01-00-01,6,IRT,03/07/2022,00:00:00,REGULAR,7763577,27417569
R247,R178,01-00-01,6,IRT,03/07/2022,04:00:00,REGULAR,7763586,27417573
R247,R178,01-00-01,6,IRT,03/07/2022,08:00:00,REGULAR,7763624,27417867
R247,R178,01-00-01,6,IRT,03/07/2022,12:00:00,REGULAR,7763682,27418446
R247,R178,01-00-01,6,IRT,03/07/2022,16:00:00,REGULAR,7763856,27418770
R247,R178,01-00-01,6,IRT,03/07/2022,20:00:00,REGULAR,7764085,27419183
R247,R178,01-00-02,6,IRT,03/07/2022,00:00:00,REGULAR,1403827,2747408
R247,R178,01-00-02,6,IRT,03/07/2022,04:00:00,REGULAR,1403832,2747410
R247,R178,01-00-02,6,IRT,03/07/2022,08:00:00,REGULAR,1403856,2747610
R247,R178,01-00-02,6,IRT,03/07/2022,12:00:00,REGULAR,1403910,2747973
R247,R178,01-00-02,6,IRT,03/07/2022,16:00:00,REGULAR,1404060,2748121
R247,R178,01-00-02,6,IRT,03/07/2022,20:00:00,REGULAR,1404266,2748321
R247,R178,01-00-03,6,IRT,03/07/2022,00:00:00,REGULAR,1007952,2637667
R247,R178,01-00-03,6,IRT,03/07/2022,04:00:00,REGULAR,1007952,2637668
R247,R178,01-00-03,6,IRT,03/07/2022,08:00:00,REGULAR,1007982,2637868
R247,R178,01-00-03,6,IRT,03/07/2022,12:00:00,REGULAR,1008010,2638237
R247,R178,01-00-03,6,IRT,03/07/2022,16:00:00,REGULAR,1008146,2638342
R247,R178,01-00-03,6,IRT,03/07/2022,20:00:00,REGULAR,1008312,2638482
R247,R178,01-03-00,6,IRT,03/07/2022,00:00:00,REGULAR,791144,3430423
R247,R178,01-03-00,6,IRT,03/07/2022,04:00:00,REGULAR,791145,3430428
R247,R178,01-03-00,6,IRT,03/07/2022,08:00:00,REGULAR,791171,3430692
R247,R178,01-03-00,6,IRT,03/07/2022,12:00:00,REGULAR,791199,3431306
R247,R178,01-03-00,6,IRT,03/07/2022,16:00:00,REGULAR,791283,3431604
R247,R178,01-03-00,6,IRT,03/07/2022,20:00:00,REGULAR,791421,3431874
R247,R178,01-03-01,6,IRT,03/07/2022,00:00:00,REGULAR,1191376,4720649
R247,R178,01-03-01,6,IRT,03/07/2022,04:00:00,REGULAR,1191390,4720654
R247,R178,01-03-01,6,IRT,03/07/2022,08:00:00,REGULAR,1191434,4720905
R247,R178,01-03-01,6,IRT,03/07/2022,12:00:00,REGULAR,1191510,4721555
R247,R178,01-03-01,6,IRT,03/07/2022,16:00:00,REGULAR,1191700,4721858
R247,R178,01-03-01,6,IRT,03/07/2022,20:00:00,REGULAR,1191961,4722187
R247,R178,01-03-02,6,IRT,03/07/2022,00:00:00,REGULAR,2095356,17753299
R247,R178,01-03-02,6,IRT,03/07/2022,04:00:00,REGULAR,2095356,17753316
R247,R178,01-03-02,6,IRT,03/07/2022,08:00:00,REGULAR,2095356,17753756
R247,R178,01-03-02,6,IRT,03/07/2022,12:00:00,REGULAR,2095356,17754956
R247,R178,01-03-02,6,IRT,03/07/2022,16:00:00,REGULAR,2095356,17755690
R247,R178,01-03-02,6,IRT,03/07/2022,20:00:00,REGULAR,2095356,17756385
R248,R178,00-00-00,6,IRT,03/07/2022,00:00:00,REGULAR,4325341,2263827
R248,R178,00-00-00,6,IRT,03/07/2022,04:00:00,REGULAR,4325350,2263835
R248,R178,00-00-00,6,IRT,03/07/2022,08:00:00,REGULAR,4325438,2264045
R248,R178,00-00-00,6,IRT,03/07/2022,12:00:00,REGULAR,4325685,2264373
R248,R178,00-00-00,6,IRT,03/07/2022,16:00:00,REGULAR,4326066,2264536
R248,R178,00-00-00,6,IRT,03/07/2022,20:00:00,REGULAR,4326646,2264644
R248,R178,00-00-01,6,IRT,03/07/2022,00:00:00,REGULAR,18857882,3575570
R248,R178,00-00-01,6,IRT,03/07/2022,04:00:00,REGULAR,18857894,3575576
R248,R178,00-00-01,6,IRT,03/07/2022,08:00:00,REGULAR,18857997,3575739
R248,R178,00-00-01,6,IRT,03/07/2022,12:00:00,REGULAR,18858375,3575967
R248,R178,00-00-01,6,IRT,03/07/2022,16:00:00,REGULAR,18858875,3576087
R248,R178,00-00-01,6,IRT,03/07/2022,20:00:00,REGULAR,18859602,3576153
R248,R178,00-00-02,6,IRT,03/07/2022,00:00:00,REGULAR,389217,151419
R248,R178,00-00-02,6,IRT,03/07/2022,04:00:00,REGULAR,389219,151420
R248,R178,00-00-02,6,IRT,03/07/2022,08:00:00,REGULAR,389230,151574
R248,R178,00-00-02,6,IRT,03/07/2022,12:00:00,REGULAR,389279,151749
R248,R178,00-00-02,6,IRT,03/07/2022,16:00:00,REGULAR,389343,151879
R248,R178,00-00-02,6,IRT,03/07/2022,20:00:00,REGULAR,389454,151962
R248,R178,00-00-03,6,IRT,03/07/2022,00:00:00,REGULAR,17925538,2631380
R248,R178,00-00-03,6,IRT,03/07/2022,04:00:00,REGULAR,17925540,2631380
R248,R178,00-00-03,6,IRT,03/07/2022,08:00:00,REGULAR,17925603,2631504
R248,R178,00-00-03,6,IRT,03/07/2022,12:00:00,REGULAR,17925831,2631635
R248,R178,00-00-03,6,IRT,03/07/2022,16:00:00,REGULAR,17926226,2631719
R248,R178,00-00-03,6,IRT,03/07/2022,20:00:00,REGULAR,17926755,2631773
R248,R178,00-00-04,6,IRT,03/07/2022,00:00:00,REGULAR,18172029,4754861
R248,R178,00-00-04,6,IRT,03/07/2022,04:00:00,REGULAR,18172031,4754861
R248,R178,00-00-04,6,IRT,03/07/2022,08:00:00,REGULAR,18172057,4754944
R248,R178,00-00-04,6,IRT,03/07/2022,12:00:00,REGULAR,18172141,4755033
R248,R178,00-00-04,6,IRT,03/07/2022,16:00:00,REGULAR,18172330,4755076
R248,R178,00-00-04,6,IRT,03/07/2022,20:00:00,REGULAR,18172610,4755115
R248,R178,00-00-05,6,IRT,03/07/2022,00:00:00,REGULAR,15650264,6254225
R248,R178,00-00-05,6,IRT,03/07/2022,04:00:00,REGULAR,15650267,6254230
R248,R178,00-00-05,6,IRT,03/07/2022,08:00:00,REGULAR,15650301,6254392
R248,R178,00-00-05,6,IRT,03/07/2022,12:00:00,REGULAR,15650412,6254659
R248,R178,00-00-05,6,IRT,03/07/2022,16:00:00,REGULAR,15650669,6254854
R248,R178,00-00-05,6,IRT,03/07/2022,20:00:00,REGULAR,15651029,6254971
R248,R178,00-00-06,6,IRT,03/07/2022,00:00:00,REGULAR,22800802,5987874
R248,R178,00-00-06,6,IRT,03/07/2022,04:00:00,REGULAR,22800808,5987880
R248,R178,00-00-06,6,IRT,03/07/2022,08:00:00,REGULAR,22800861,5988091
R248,R178,00-00-06,6,IRT,03/07/2022,12:00:00,REGULAR,22801035,5988403
R248,R178,00-00-06,6,IRT,03/07/2022,16:00:00,REGULAR,22801384,5988569
R248,R178,00-00-06,6,IRT,03/07/2022,20:00:00,REGULAR,22801877,5988672
R248,R178,00-00-07,6,IRT,03/07/2022,00:00:00,REGULAR,12771016,2168200
R248,R178,00-00-07,6,IRT,03/07/2022,04:00:00,REGULAR,12771022,2168202
R248,R178,00-00-07,6,IRT,03/07/2022,08:00:00,REGULAR,12771115,2168421
R248,R178,00-00-07,6,IRT,03/07/2022,12:00:00,REGULAR,12771408,2168652
R248,R178,00-00-07,6,IRT,03/07/2022,16:00:00,REGULAR,12771821,2168753
R248,R178,00-00-07,6,IRT,03/07/2022,20:00:00,REGULAR,12772351,2168819
C024,R214,00-00-00,R,BMT,03/06/2022,03:00:00,REGULAR,9396841,2127523
C024,R214,00-00-00,R,BMT,03/06/2022,07:00:00,REGULAR,9396862,2127532
C024,R214,00-00-00,R,BMT,03/06/2022,11:00:00,REGULAR,9396979,2127551
C024,R214,00-00-00,R,BMT,03/06/2022,15:00:00,REGULAR,9397106,2127581
C024,R214,00-00-00,R,BMT,03/06/2022,19:00:00,REGULAR,9397183,2127612
C024,R214,00-00-00,R,BMT,03/06/2022,23:00:00,REGULAR,9397219,2127641
C024,R214,00-00-01,R,BMT,03/06/2022,03:00:00,REGULAR,7365647,2896147
C024,R214,00-00-01,R,BMT,03/06/2022,07:00:00,REGULAR,7365658,2896153
C024,R214,00-00-01,R,BMT,03/06/2022,11:00:00,REGULAR,7365698,2896163
C024,R214,00-00-01,R,BMT,03/06/2022,15:00:00,REGULAR,7365752,2896180
C024,R214,00-00-01,R,BMT,03/06/2022,19:00:00,REGULAR,7365798,2896212
C024,R214,00-00-01,R,BMT,03/06/2022,23:00:00,REGULAR,7365816,2896238
C024,R214,00-00-02,R,BMT,03/06/2022,03:00:00,REGULAR,6379263,4297898
C024,R214,00-00-02,R,BMT,03/06/2022,07:00:00,REGULAR,6379268,4297901
C024,R214,00-00-02,R,BMT,03/06/2022,11:00:00,REGULAR,6379303,4297917
C024,R214,00-00-02,R,BMT,03/06/2022,15:00:00,REGULAR,6379346,4297943
C024,R214,00-00-02,R,BMT,03/06/2022,19:00:00,REGULAR,6379377,4297982
C024,R214,00-00-02,R,BMT,03/06/2022,23:00:00,REGULAR,6379388,4298005
C024,R214,00-00-03,R,BMT,03/06/2022,03:00:00,REGULAR,10457131,9694527
C024,R214,00-00-03,R,BMT,03/06/2022,07:00:00,REGULAR,10457151,9694532
C024,R214,00-00-03,R,BMT,03/06/2022,11:00:00,REGULAR,10457238,9694562
C024,R214,00-00-03,R,BMT,03/06/2022,15:00:00,REGULAR,10457340,9694629
C024,R214,00-00-03,R,BMT,03/06/2022,19:00:00,REGULAR,10457403,9694708
C024,R214,00-00-03,R,BMT,03/06/2022,23:00:00,REGULAR,10457437,9694792
R247,R178,01-00-00,6,IRT,03/06/2022,00:00:00,REGULAR,1014921,694732
R247,R178,01-00-00,6,IRT,03/06/2022,04:00:00,REGULAR,1014941,694783
R247,R178,01-00-00,6,IRT,03/06/2022,08:00:00,REGULAR,1014953,694843
R247,R178,01-00-00,6,IRT,03/06/2022,12:00:00,REGULAR,1014979,695119
R247,R178,01-00-00,6,IRT,03/06/2022,16:00:00,REGULAR,1015033,695560
R247,R178,01-00-00,6,IRT,03/06/2022,20:00:00,REGULAR,1015117,695861
R247,R178,01-00-01,6,IRT,03/06/2022,00:00:00,REGULAR,7763362,27416906
R247,R178,01-00-01,6,IRT,03/06/2022,04:00:00,REGULAR,7763381,27416927
R247,R178,01-00-01,6,IRT,03/06/2022,08:00:00,REGULAR,7763398,27416965
R247,R178,01-00-01,6,IRT,03/06/2022,12:00:00,REGULAR,7763408,27417126
R247,R178,01-00-01,6,IRT,03/06/2022,16:00:00,REGULAR,7763462,27417345
R247,R178,01-00-01,6,IRT,03/06/2022,20:00:00,REGULAR,7763533,27417487
R247,R178,01-00-02,6,IRT,03/06/2022,00:00:00,REGULAR,1403682,2747081
R247,R178,01-00-02,6,IRT,03/06/2022,04:00:00,REGULAR,1403690,2747092
R247,R178,01-00-02,6,IRT,03/06/2022,08:00:00,REGULAR,1403702,2747116
R247,R178,01-00-02,6,IRT,03/06/2022,12:00:00,REGULAR,1403704,2747192
R247,R178,01-00-02,6,IRT,03/06/2022,16:00:00,REGULAR,1403739,2747320
R247,R178,01-00-02,6,IRT,03/06/2022,20:00:00,REGULAR,1403796,2747388
R247,R178,01-00-03,6,IRT,03/06/2022,00:00:00,REGULAR,1007844,2637366
R247,R178,01-00-03,6,IRT,03/06/2022,04:00:00,REGULAR,1007849,2637375
R247,R178,01-00-03,6,IRT,03/06/2022,08:00:00,REGULAR,1007852,2637393
R247,R178,01-00-03,6,IRT,03/06/2022,12:00:00,REGULAR,1007861,2637476
