C/A,Unit,SCP,Station,Line Name,Division,Date,Time,Description,Entries,Exits                                                     
R248,R178,00-00-00,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,4091752,2111954
R248,R178,00-00-01,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,18616391,3468329
R248,R178,00-00-01,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,18616394,3468336
R248,R178,00-00-01,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,18616525,3468542
R248,R178,00-00-01,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,18616737,3468660
R248,R178,00-00-01,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,18617221,3468760
R248,R178,00-00-01,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,18617599,3468812
R248,R178,00-00-02,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,177544,69651
R248,R178,00-00-02,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,177548,69654
R248,R178,00-00-02,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,177644,69827
R248,R178,00-00-02,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,177833,69910
R248,R178,00-00-02,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,178233,69973
R248,R178,00-00-02,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,178538,70008
R248,R178,00-00-03,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,17748900,2566034
R248,R178,00-00-03,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,17748900,2566036
R248,R178,00-00-03,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,17748968,2566191
R248,R178,00-00-03,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,17749089,2566254
R248,R178,00-00-03,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,17749466,2566306
R248,R178,00-00-03,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,17749713,2566334
R248,R178,00-00-04,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,18075667,4712867
R248,R178,00-00-04,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,18075667,4712868
R248,R178,00-00-04,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,18075711,4712946
R248,R178,00-00-04,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,18075769,4712978
R248,R178,00-00-04,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,18075984,4713014
R248,R178,00-00-04,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,18076125,4713038
R248,R178,00-00-05,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,15509369,6131532
R248,R178,00-00-05,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,15509369,6131536
R248,R178,00-00-05,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,15509419,6131759
R248,R178,00-00-05,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,15509505,6131891
R248,R178,00-00-05,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,15509823,6132039
R248,R178,00-00-05,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,15510038,6132104
R248,R178,00-00-06,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,22606973,5854025
R248,R178,00-00-06,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,22606974,5854029
R248,R178,00-00-06,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,22607046,5854278
R248,R178,00-00-06,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,22607208,5854432
R248,R178,00-00-06,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,22607614,5854562
R248,R178,00-00-06,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,22607948,5854647
R248,R178,00-00-07,77 ST,6,IRT,08/09/2021,01:00:00,REGULAR,12528627,2066693
R248,R178,00-00-07,77 ST,6,IRT,08/09/2021,05:00:00,REGULAR,12528628,2066696
R248,R178,00-00-07,77 ST,6,IRT,08/09/2021,09:00:00,REGULAR,12528758,2066935
R248,R178,00-00-07,77 ST,6,IRT,08/09/2021,13:00:00,REGULAR,12528962,2067048
R248,R178,00-00-07,77 ST,6,IRT,08/09/2021,17:00:00,REGULAR,12529451,2067119
R248,R178,00-00-07,77 ST,6,IRT,08/09/2021,21:00:00,REGULAR,12529783,2067163
C024,R214,00-00-00,77 ST,R,BMT,08/08/2021,00:00:00,REGULAR,9226874,2083645
C024,R214,00-00-00,77 ST,R,BMT,08/08/2021,04:00:00,REGULAR,9226881,2083648
C024,R214,00-00-00,77 ST,R,BMT,08/08/2021,08:00:00,REGULAR,9226936,2083653
C024,R214,00-00-00,77 ST,R,BMT,08/08/2021,12:00:00,REGULAR,9227075,2083658
C024,R214,00-00-00,77 ST,R,BMT,08/08/2021,16:00:00,REGULAR,9227201,2083683
C024,R214,00-00-00,77 ST,R,BMT,08/08/2021,20:00:00,REGULAR,9227276,2083709
C024,R214,00-00-01,77 ST,R,BMT,08/08/2021,00:00:00,REGULAR,7281196,2858742
C024,R214,00-00-01,77 ST,R,BMT,08/08/2021,04:00:00,REGULAR,7281197,2858744
C024,R214,00-00-01,77 ST,R,BMT,08/08/2021,08:00:00,REGULAR,7281208,2858746
C024,R214,00-00-01,77 ST,R,BMT,08/08/2021,12:00:00,REGULAR,7281256,2858753
C024,R214,00-00-01,77 ST,R,BMT,08/08/2021,16:00:00,REGULAR,7281305,2858776
C024,R214,00-00-01,77 ST,R,BMT,08/08/2021,20:00:00,REGULAR,7281337,2858803
C024,R214,00-00-02,77 ST,R,BMT,08/08/2021,00:00:00,REGULAR,6316947,4248545
C024,R214,00-00-02,77 ST,R,BMT,08/08/2021,04:00:00,REGULAR,6316949,4248552
C024,R214,00-00-02,77 ST,R,BMT,08/08/2021,08:00:00,REGULAR,6316960,4248558
C024,R214,00-00-02,77 ST,R,BMT,08/08/2021,12:00:00,REGULAR,6316999,4248565
C024,R214,00-00-02,77 ST,R,BMT,08/08/2021,16:00:00,REGULAR,6317040,4248600
C024,R214,00-00-02,77 ST,R,BMT,08/08/2021,20:00:00,REGULAR,6317060,4248631
C024,R214,00-00-03,77 ST,R,BMT,08/08/2021,00:00:00,REGULAR,10321805,9580426
C024,R214,00-00-03,77 ST,R,BMT,08/08/2021,04:00:00,REGULAR,10321809,9580444
C024,R214,00-00-03,77 ST,R,BMT,08/08/2021,08:00:00,REGULAR,10321840,9580458
C024,R214,00-00-03,77 ST,R,BMT,08/08/2021,12:00:00,REGULAR,10321928,9580508
C024,R214,00-00-03,77 ST,R,BMT,08/08/2021,16:00:00,REGULAR,10322026,9580564
C024,R214,00-00-03,77 ST,R,BMT,08/08/2021,20:00:00,REGULAR,10322094,9580652
R247,R178,01-00-00,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,903076,201221
R247,R178,01-00-00,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,903082,201287
R247,R178,01-00-00,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,903102,201360
R247,R178,01-00-00,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,903133,201615
R247,R178,01-00-00,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,903186,201977
R247,R178,01-00-00,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,903235,202197
R247,R178,01-00-01,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,7663841,27139557
R247,R178,01-00-01,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,7663844,27139585
R247,R178,01-00-01,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,7663855,27139633
R247,R178,01-00-01,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,7663883,27139775
R247,R178,01-00-01,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,7663941,27139954
R247,R178,01-00-01,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,7664012,27140081
R247,R178,01-00-02,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,1326059,2583711
R247,R178,01-00-02,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,1326059,2583719
R247,R178,01-00-02,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,1326065,2583739
R247,R178,01-00-02,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,1326089,2583797
R247,R178,01-00-02,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,1326129,2583891
R247,R178,01-00-02,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,1326167,2583948
R247,R178,01-00-03,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,956202,2494409
R247,R178,01-00-03,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,956203,2494415
R247,R178,01-00-03,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,956206,2494444
R247,R178,01-00-03,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,956218,2494496
R247,R178,01-00-03,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,956235,2494571
R247,R178,01-00-03,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,956255,2494612
R247,R178,01-03-00,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,741426,3184886
R247,R178,01-03-00,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,741427,3184891
R247,R178,01-03-00,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,741433,3184930
R247,R178,01-03-00,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,741444,3185029
R247,R178,01-03-00,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,741460,3185179
R247,R178,01-03-00,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,741483,3185254
R247,R178,01-03-01,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,1125662,4441008
R247,R178,01-03-01,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,1125663,4441028
R247,R178,01-03-01,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,1125674,4441066
R247,R178,01-03-01,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,1125697,4441215
R247,R178,01-03-01,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,1125728,4441403
R247,R178,01-03-01,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,1125750,4441495
R247,R178,01-03-02,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,2043247,17193819
R247,R178,01-03-02,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,2043249,17193866
R247,R178,01-03-02,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,2043256,17193995
R247,R178,01-03-02,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,2043267,17194325
R247,R178,01-03-02,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,2043297,17194703
R247,R178,01-03-02,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,2043325,17194961
R248,R178,00-00-00,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,4090182,2110957
R248,R178,00-00-00,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,4090191,2110974
R248,R178,00-00-00,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,4090214,2111032
R248,R178,00-00-00,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,4090307,2111117
R248,R178,00-00-00,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,4090473,2111191
R248,R178,00-00-00,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,4090630,2111233
R248,R178,00-00-01,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,18615904,3468112
R248,R178,00-00-01,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,18615909,3468115
R248,R178,00-00-01,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,18615942,3468150
R248,R178,00-00-01,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,18616027,3468222
R248,R178,00-00-01,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,18616179,3468287
R248,R178,00-00-01,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,18616314,3468316
R248,R178,00-00-02,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,177152,69491
R248,R178,00-00-02,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,177157,69495
R248,R178,00-00-02,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,177182,69542
R248,R178,00-00-02,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,177247,69572
R248,R178,00-00-02,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,177369,69617
R248,R178,00-00-02,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,177493,69643
R248,R178,00-00-03,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,17748603,2565909
R248,R178,00-00-03,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,17748605,2565913
R248,R178,00-00-03,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,17748616,2565940
R248,R178,00-00-03,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,17748673,2565973
R248,R178,00-00-03,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,17748778,2566012
R248,R178,00-00-03,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,17748876,2566029
R248,R178,00-00-04,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,18075539,4712789
R248,R178,00-00-04,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,18075541,4712789
R248,R178,00-00-04,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,18075550,4712811
R248,R178,00-00-04,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,18075570,4712833
R248,R178,00-00-04,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,18075615,4712850
R248,R178,00-00-04,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,18075652,4712863
R248,R178,00-00-05,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,15509184,6131307
R248,R178,00-00-05,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,15509184,6131307
R248,R178,00-00-05,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,15509196,6131342
R248,R178,00-00-05,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,15509213,6131412
R248,R178,00-00-05,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,15509271,6131477
R248,R178,00-00-05,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,15509349,6131526
R248,R178,00-00-06,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,22606614,5853788
R248,R178,00-00-06,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,22606618,5853795
R248,R178,00-00-06,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,22606637,5853834
R248,R178,00-00-06,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,22606699,5853900
R248,R178,00-00-06,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,22606807,5853970
R248,R178,00-00-06,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,22606939,5854011
R248,R178,00-00-07,77 ST,6,IRT,08/08/2021,01:00:00,REGULAR,12528226,2066508
R248,R178,00-00-07,77 ST,6,IRT,08/08/2021,05:00:00,REGULAR,12528233,2066510
R248,R178,00-00-07,77 ST,6,IRT,08/08/2021,09:00:00,REGULAR,12528256,2066555
R248,R178,00-00-07,77 ST,6,IRT,08/08/2021,13:00:00,REGULAR,12528324,2066611
R248,R178,00-00-07,77 ST,6,IRT,08/08/2021,17:00:00,REGULAR,12528446,2066649
R248,R178,00-00-07,77 ST,6,IRT,08/08/2021,21:00:00,REGULAR,12528593,2066677
C024,R214,00-00-00,77 ST,R,BMT,08/07/2021,00:00:00,REGULAR,9226323,2083518
C024,R214,00-00-00,77 ST,R,BMT,08/07/2021,04:00:00,REGULAR,9226328,2083520
C024,R214,00-00-00,77 ST,R,BMT,08/07/2021,08:00:00,REGULAR,9226414,2083529
C024,R214,00-00-00,77 ST,R,BMT,08/07/2021,12:00:00,REGULAR,9226579,2083552
C024,R214,00-00-00,77 ST,R,BMT,08/07/2021,16:00:00,REGULAR,9226739,2083588
C024,R214,00-00-00,77 ST,R,BMT,08/07/2021,20:00:00,REGULAR,9226831,2083626
C024,R214,00-00-01,77 ST,R,BMT,08/07/2021,00:00:00,REGULAR,7280962,2858619
C024,R214,00-00-01,77 ST,R,BMT,08/07/2021,04:00:00,REGULAR,7280963,2858622
C024,R214,00-00-01,77 ST,R,BMT,08/07/2021,08:00:00,REGULAR,7280986,2858631
C024,R214,00-00-01,77 ST,R,BMT,08/07/2021,12:00:00,REGULAR,7281064,2858641
C024,R214,00-00-01,77 ST,R,BMT,08/07/2021,16:00:00,REGULAR,7281138,2858673
C024,R214,00-00-01,77 ST,R,BMT,08/07/2021,20:00:00,REGULAR,7281183,2858717
C024,R214,00-00-02,77 ST,R,BMT,08/07/2021,00:00:00,REGULAR,6316726,4248399
C024,R214,00-00-02,77 ST,R,BMT,08/07/2021,04:00:00,REGULAR,6316726,4248409
C024,R214,00-00-02,77 ST,R,BMT,08/07/2021,08:00:00,REGULAR,6316743,4248416
C024,R214,00-00-02,77 ST,R,BMT,08/07/2021,12:00:00,REGULAR,6316801,4248434
C024,R214,00-00-02,77 ST,R,BMT,08/07/2021,16:00:00,REGULAR,6316879,4248466
C024,R214,00-00-02,77 ST,R,BMT,08/07/2021,20:00:00,REGULAR,6316924,4248517
C024,R214,00-00-03,77 ST,R,BMT,08/07/2021,00:00:00,REGULAR,10321373,9580043
C024,R214,00-00-03,77 ST,R,BMT,08/07/2021,04:00:00,REGULAR,10321379,9580070
C024,R214,00-00-03,77 ST,R,BMT,08/07/2021,08:00:00,REGULAR,10321422,9580085
C024,R214,00-00-03,77 ST,R,BMT,08/07/2021,12:00:00,REGULAR,10321550,9580166
C024,R214,00-00-03,77 ST,R,BMT,08/07/2021,16:00:00,REGULAR,10321692,9580253
C024,R214,00-00-03,77 ST,R,BMT,08/07/2021,20:00:00,REGULAR,10321772,9580359
R247,R178,01-00-00,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,902763,199827
R247,R178,01-00-00,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,902775,199874
R247,R178,01-00-00,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,902797,200022
R247,R178,01-00-00,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,902844,200374
R247,R178,01-00-00,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,902930,200808
R247,R178,01-00-00,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,903022,201077
R247,R178,01-00-01,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,7663576,27138835
R247,R178,01-00-01,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,7663586,27138856
R247,R178,01-00-01,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,7663601,27138950
R247,R178,01-00-01,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,7663648,27139143
R247,R178,01-00-01,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,7663719,27139359
R247,R178,01-00-01,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,7663798,27139487
R247,R178,01-00-02,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,1325889,2583383
R247,R178,01-00-02,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,1325894,2583391
R247,R178,01-00-02,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,1325908,2583446
R247,R178,01-00-02,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,1325947,2583536
R247,R178,01-00-02,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,1325995,2583640
R247,R178,01-00-02,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,1326038,2583691
R247,R178,01-00-03,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,956114,2494114
R247,R178,01-00-03,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,956115,2494122
R247,R178,01-00-03,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,956118,2494174
R247,R178,01-00-03,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,956128,2494255
R247,R178,01-00-03,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,956169,2494348
R247,R178,01-00-03,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,956189,2494386
R247,R178,01-03-00,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,741299,3184311
R247,R178,01-03-00,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,741301,3184325
R247,R178,01-03-00,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,741305,3184407
R247,R178,01-03-00,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,741325,3184572
R247,R178,01-03-00,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,741371,3184750
R247,R178,01-03-00,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,741401,3184848
R247,R178,01-03-01,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,1125514,4440293
R247,R178,01-03-01,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,1125515,4440312
R247,R178,01-03-01,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,1125523,4440415
R247,R178,01-03-01,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,1125547,4440617
R247,R178,01-03-01,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,1125600,4440845
R247,R178,01-03-01,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,1125635,4440959
R247,R178,01-03-02,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,2043112,17192190
R247,R178,01-03-02,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,2043116,17192261
R247,R178,01-03-02,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,2043123,17192502
R247,R178,01-03-02,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,2043147,17192936
R247,R178,01-03-02,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,2043189,17193415
R247,R178,01-03-02,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,2043227,17193687
R248,R178,00-00-00,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,4089535,2110546
R248,R178,00-00-00,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,4089537,2110561
R248,R178,00-00-00,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,4089569,2110652
R248,R178,00-00-00,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,4089660,2110756
R248,R178,00-00-00,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,4089905,2110881
R248,R178,00-00-00,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,4090094,2110940
R248,R178,00-00-01,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,18615227,3467834
R248,R178,00-00-01,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,18615234,3467843
R248,R178,00-00-01,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,18615282,3467912
R248,R178,00-00-01,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,18615406,3467979
R248,R178,00-00-01,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,18615638,3468059
R248,R178,00-00-01,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,18615814,3468104
R248,R178,00-00-02,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,176580,69265
R248,R178,00-00-02,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,176583,69266
R248,R178,00-00-02,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,176610,69337
R248,R178,00-00-02,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,176711,69405
R248,R178,00-00-02,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,176937,69458
R248,R178,00-00-02,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,177090,69483
R248,R178,00-00-03,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,17748164,2565740
R248,R178,00-00-03,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,17748166,2565745
R248,R178,00-00-03,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,17748187,2565795
R248,R178,00-00-03,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,17748251,2565842
R248,R178,00-00-03,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,17748451,2565883
R248,R178,00-00-03,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,17748568,2565902
R248,R178,00-00-04,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,18075316,4712693
R248,R178,00-00-04,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,18075317,4712694
R248,R178,00-00-04,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,18075326,4712710
R248,R178,00-00-04,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,18075362,4712738
R248,R178,00-00-04,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,18075454,4712774
R248,R178,00-00-04,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,18075518,4712788
R248,R178,00-00-05,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,15508869,6130978
R248,R178,00-00-05,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,15508873,6130979
R248,R178,00-00-05,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,15508890,6131061
R248,R178,00-00-05,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,15508923,6131163
R248,R178,00-00-05,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,15509047,6131229
R248,R178,00-00-05,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,15509148,6131294
R248,R178,00-00-06,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,22606134,5853388
R248,R178,00-00-06,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,22606141,5853390
R248,R178,00-00-06,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,22606174,5853473
R248,R178,00-00-06,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,22606261,5853583
R248,R178,00-00-06,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,22606436,5853705
R248,R178,00-00-06,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,22606566,5853768
R248,R178,00-00-07,77 ST,6,IRT,08/07/2021,01:00:00,REGULAR,12527659,2066231
R248,R178,00-00-07,77 ST,6,IRT,08/07/2021,05:00:00,REGULAR,12527667,2066238
R248,R178,00-00-07,77 ST,6,IRT,08/07/2021,09:00:00,REGULAR,12527698,2066320
R248,R178,00-00-07,77 ST,6,IRT,08/07/2021,13:00:00,REGULAR,12527798,2066381
R248,R178,00-00-07,77 ST,6,IRT,08/07/2021,17:00:00,REGULAR,12528007,2066461
R248,R178,00-00-07,77 ST,6,IRT,08/07/2021,21:00:00,REGULAR,12528157,2066493
C024,R214,00-00-00,77 ST,R,BMT,08/06/2021,12:00:00 AM,REGULAR,9225441,2083339
C024,R214,00-00-00,77 ST,R,BMT,08/06/2021,12:00:00 PM,REGULAR,9225929,2083377
C024,R214,00-00-00,77 ST,R,BMT,08/06/2021,4:00:00 AM,REGULAR,9225445,2083343
C024,R214,00-00-00,77 ST,R,BMT,08/06/2021,4:00:00 PM,REGULAR,9226127,2083425
C024,R214,00-00-00,77 ST,R,BMT,08/06/2021,8:00:00 AM,REGULAR,9225675,2083358
C024,R214,00-00-00,77 ST,R,BMT,08/06/2021,8:00:00 PM,REGULAR,9226287,2083489
C024,R214,00-00-01,77 ST,R,BMT,08/06/2021,12:00:00 AM,REGULAR,7280571,2858456
C024,R214,00-00-01,77 ST,R,BMT,08/06/2021,12:00:00 PM,REGULAR,7280768,2858487
C024,R214,00-00-01,77 ST,R,BMT,08/06/2021,4:00:00 AM,REGULAR,7280572,2858458
